Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Saint Kitts and Nevis	5561		43.0		5517.0		1.0		103219.0	798.0	65141.0	1209091.0	53876.0	North America	2022-04-22
Cook Islands	4490				3916.0		574.0		255215.0		15494.0	880691.0	17593.0	Australia/Oceania	2022-04-22
St. Barth	4432		6.0						446279.0	604.0	78646.0	7919243.0	9931.0	North America	2022-04-22
Palau	4396	117.0	6.0		3879.0	42.0	511.0	1.0	240890.0	329.0	45500.0	2493287.0	18249.0	Australia/Oceania	2022-04-22
Kiribati	3076		13.0		2597.0		466.0	3.0	25060.0	106.0			122747.0	Australia/Oceania	2022-04-22
Anguilla	2731		9.0		2716.0		6.0	4.0	179152.0	590.0	51382.0	3370638.0	15244.0	North America	2022-04-22
Saint Pierre Miquelon	2537		1.0		2449.0		87.0	1.0	441755.0	174.0	22941.0	3994602.0	5743.0	North America	2022-04-22
Diamond Princess	712		13.0		699.0		0.0								2022-04-22
Wallis and Futuna	454		7.0		438.0		9.0		41709.0	643.0	20508.0	1884061.0	10885.0	Australia/Oceania	2022-04-22
Montserrat	177		2.0		174.0		1.0		35421.0	400.0	9587.0	1918551.0	4997.0	North America	2022-04-22
Falkland Islands	128								34954.0		8632.0	2357182.0	3662.0	South America	2022-04-22
Macao	82				82.0		0.0		123.0		5375.0	8080.0	665263.0	Asia	2022-04-22
Vatican City	29				29.0		0.0		36025.0				805.0	Europe	2022-04-22
Marshall Islands	15				7.0		8.0		250.0				59909.0	Australia/Oceania	2022-04-22
Western Sahara	10		1.0		9.0		0.0		16.0	2.0			623755.0	Africa	2022-04-22
MS Zaandam	9		2.0		7.0		0.0								2022-04-22
Niue	8				7.0		1.0		4860.0				1646.0	Australia/Oceania	2022-04-22
Nauru	3				3.0		0.0		274.0				10947.0	Australia/Oceania	2022-04-22
Saint Helena	2				2.0		0.0		327.0				6110.0	Africa	2022-04-22
Micronesia	1				1.0		0.0		9.0				117193.0	Australia/Oceania	2022-04-22
