Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Ethiopia	470740	10.0	7510.0		455729.0	5.0	7501.0	4.0	3915.0	62.0	4812520.0	40029.0	120226091.0	Africa	2022-05-08
Mongolia	469885		2179.0		313256.0		154450.0	192.0	139189.0	645.0	4030048.0	1193777.0	3375879.0	Asia	2022-05-08
Honduras	423879		10895.0		132358.0		280626.0	105.0	41574.0	1069.0	1359869.0	133375.0	10195805.0	North America	2022-05-08
Armenia	422877		8622.0		412026.0		2229.0		142216.0	2900.0	3059332.0	1028872.0	2973482.0	Asia	2022-05-08
Réunion	398115		756.0		383424.0		13935.0	10.0	438876.0	833.0	1603660.0	1767849.0	907125.0	Africa	2022-05-08
Oman	389273	147.0	4259.0	1.0	384486.0	243.0	528.0	4.0	72807.0	797.0	25000000.0	4675843.0	5346630.0	Asia	2022-05-08
Bosnia and Herzegovina	377276		15768.0		192218.0		169290.0		116332.0	4862.0	1762038.0	543319.0	3243100.0	Europe	2022-05-08
Qatar	365191	133.0	677.0		363880.0	63.0	634.0	2.0	130063.0	241.0	3465231.0	1234142.0	2807805.0	Asia	2022-05-08
Taiwan	357200	44290.0	919.0	12.0	33607.0		322674.0		14948.0	38.0	15265197.0	638806.0	23896469.0	Asia	2022-05-08
Kenya	323881	13.0	5649.0		318069.0	14.0	163.0		5788.0	101.0	3615118.0	64601.0	55960335.0	Africa	2022-05-08
Zambia	320099		3982.0		315576.0		541.0	1.0	16555.0	206.0	3438434.0	177832.0	19335320.0	Africa	2022-05-08
North Macedonia	310140		9284.0		300208.0		648.0		148876.0	4457.0	2027591.0	973298.0	2083216.0	Europe	2022-05-08
Botswana	305859		2688.0		303026.0		145.0	1.0	125384.0	1102.0	2026898.0	830905.0	2439387.0	Africa	2022-05-08
Albania	275341	31.0	3496.0		271561.0	32.0	284.0	2.0	95871.0	1217.0	1812147.0	630973.0	2871988.0	Europe	2022-05-08
Algeria	265798	4.0	6875.0		178363.0	1.0	80560.0	6.0	5866.0	152.0	230861.0	5095.0	45314686.0	Africa	2022-05-08
Nigeria	255766		3143.0		249914.0		2709.0	11.0	1186.0	15.0	5075820.0	23545.0	215581415.0	Africa	2022-05-08
Zimbabwe	248352	83.0	5476.0		242085.0	77.0	791.0	12.0	16272.0	359.0	2272746.0	148907.0	15262892.0	Africa	2022-05-08
Luxembourg	241160		1068.0		231818.0		8274.0	1.0	374006.0	1656.0	4238251.0	6572939.0	644803.0	Europe	2022-05-08
Uzbekistan	238715	20.0	1637.0		236828.0	31.0	250.0	23.0	6946.0	48.0	1377915.0	40095.0	34365886.0	Asia	2022-05-08
Montenegro	235795	69.0	2717.0		232456.0	66.0	622.0	6.0	375342.0	4325.0	2459891.0	3915696.0	628213.0	Europe	2022-05-08
Mozambique	225426	7.0	2201.0		223164.0	1.0	61.0	13.0	6857.0	67.0	1316404.0	40045.0	32873517.0	Africa	2022-05-08
China	219625	329.0	5174.0	8.0	205270.0	1115.0	9181.0	533.0	153.0	4.0	160000000.0	111163.0	1439323776.0	Asia	2022-05-08
Laos	208649	114.0	750.0	1.0	7660.0		200239.0		27929.0	100.0	1232128.0	164927.0	7470727.0	Asia	2022-05-08
Kyrgyzstan	200993		2991.0		196406.0		1596.0	131.0	29896.0	445.0	1907195.0	283675.0	6723166.0	Asia	2022-05-08
Iceland	185961		119.0		75685.0		110157.0		538491.0	345.0	2264004.0	6555927.0	345337.0	Europe	2022-05-08
Maldives	179171		298.0		163687.0		15186.0	25.0	321013.0	534.0	2213831.0	3966430.0	558142.0	Asia	2022-05-08
Afghanistan	178996	73.0	7685.0	1.0	161962.0	26.0	9349.0	1124.0	4414.0	190.0	945802.0	23325.0	40548630.0	Asia	2022-05-08
Uganda	164069		3596.0		100205.0		60268.0	2.0	3389.0	74.0	2612795.0	53972.0	48409993.0	Africa	2022-05-08
El Salvador	162089		4128.0		150662.0		7299.0	8.0	24759.0	631.0	1950448.0	297928.0	6546712.0	North America	2022-05-08
Ghana	161222		1445.0		159746.0		31.0	1.0	4996.0	45.0	2438745.0	75569.0	32271739.0	Africa	2022-05-08
Namibia	159219	83.0	4027.0	1.0	153662.0		1530.0		60633.0	1534.0	1012423.0	385544.0	2625961.0	Africa	2022-05-08
Martinique	153253		926.0		104.0		152223.0	8.0	408972.0	2471.0	828928.0	2212085.0	374727.0	North America	2022-05-08
Trinidad and Tobago	151592	357.0	3852.0	5.0	138733.0	800.0	9007.0	18.0	107675.0	2736.0	717314.0	509504.0	1407866.0	North America	2022-05-08
Brunei	142858	231.0	218.0		141806.0	133.0	834.0		320868.0	490.0	717784.0	1612190.0	445223.0	Asia	2022-05-08
Guadeloupe	140130		854.0		2250.0		137026.0	19.0	350106.0	2134.0	938039.0	2343633.0	400250.0	North America	2022-05-08
Cambodia	136262		3056.0		133181.0	4.0	25.0		7947.0	178.0	2957188.0	172464.0	17146706.0	Asia	2022-05-08
Jamaica	131161	227.0	2977.0	2.0	84397.0	119.0	43787.0		43939.0	997.0	1019394.0	341498.0	2985062.0	North America	2022-05-08
Rwanda	129848	1.0	1459.0		45522.0		82867.0		9586.0	108.0	5306502.0	391752.0	13545557.0	Africa	2022-05-08
Cameroon	119780		1927.0		117791.0		62.0	13.0	4314.0	69.0	1751774.0	63088.0	27766999.0	Africa	2022-05-08
Angola	99194		1900.0		97149.0		145.0		2854.0	55.0	1499795.0	43153.0	34755245.0	Africa	2022-05-08
Malta	92848	119.0	709.0	1.0	88918.0	190.0	3221.0	4.0	209250.0	1598.0	1895701.0	4272320.0	443717.0	Europe	2022-05-08
DRC	87023		1337.0		50930.0		34756.0		920.0	14.0	846704.0	8951.0	94592372.0	Africa	2022-05-08
Senegal	86012		1966.0		84035.0	1.0	11.0		4898.0	112.0	1074808.0	61210.0	17559300.0	Africa	2022-05-08
Malawi	85811		2634.0		82082.0	10.0	1095.0	67.0	4281.0	131.0	576432.0	28759.0	20043436.0	Africa	2022-05-08
Ivory Coast	81974	4.0	799.0		81160.0	10.0	15.0		2972.0	29.0	1507032.0	54632.0	27585396.0	Africa	2022-05-08
French Guiana	80859		395.0		11254.0		69210.0	2.0	258345.0	1262.0	627211.0	2003946.0	312988.0	South America	2022-05-08
Suriname	79393		1328.0		49402.0		28663.0		133132.0	2227.0	236066.0	395851.0	596350.0	South America	2022-05-08
Channel Islands	74865		172.0		73987.0		706.0		423382.0	973.0	1252808.0	7084976.0	176826.0	Europe	2022-05-08
Barbados	73592	394.0	406.0	1.0	69468.0	935.0	3718.0		255506.0	1410.0	659902.0	2291128.0	288025.0	North America	2022-05-08
French Polynesia	72776		648.0					7.0	256335.0	2282.0			283910.0	Australia/Oceania	2022-05-08
Eswatini	71102	13.0	1400.0		69244.0	72.0	458.0	11.0	60135.0	1184.0	1018517.0	861418.0	1182372.0	Africa	2022-05-08
Fiji	64723	5.0	862.0		62815.0		1046.0		71245.0	949.0	508406.0	559638.0	908455.0	Australia/Oceania	2022-05-08
Madagascar	64236	55.0	1393.0	2.0	59370.0		3473.0	14.0	2215.0	48.0	430995.0	14859.0	29006534.0	Africa	2022-05-08
Guyana	63583	13.0	1228.0		62217.0		138.0		80123.0	1547.0	604408.0	761633.0	793569.0	South America	2022-05-08
Sudan	62135		4933.0						1358.0	108.0	562941.0	12307.0	45741355.0	Africa	2022-05-08
New Caledonia	60749		312.0		60231.0		206.0	9.0	209067.0	1074.0	98964.0	340583.0	290572.0	Australia/Oceania	2022-05-08
Bhutan	59497	14.0	21.0		59198.0	37.0	278.0	2.0	75569.0	27.0	2302633.0	2924662.0	787316.0	Asia	2022-05-08
Mauritania	58743	7.0	982.0		57702.0		59.0		12049.0	201.0	808774.0	165885.0	4875505.0	Africa	2022-05-08
Belize	57612		676.0		56692.0		244.0	6.0	140185.0	1645.0	543928.0	1323522.0	410970.0	North America	2022-05-08
Cabo Verde	56065	3.0	401.0		55573.0	1.0	91.0	23.0	98854.0	707.0	400982.0	707011.0	567151.0	Africa	2022-05-08
Syria	55853	6.0	3150.0		52325.0	20.0	378.0		3054.0	172.0	146269.0	7999.0	18286318.0	Asia	2022-05-08
Gabon	47602		304.0		47285.0		13.0		20493.0	131.0	1593622.0	686080.0	2322792.0	Africa	2022-05-08
Papua New Guinea	43821		650.0		43133.0		38.0	7.0	4732.0	70.0	249149.0	26905.0	9260286.0	Australia/Oceania	2022-05-08
Seychelles	42841		166.0		42223.0		452.0		430680.0	1669.0			99473.0	Africa	2022-05-08
Curaçao	42567		275.0		41905.0		387.0	3.0	257461.0	1663.0	496693.0	3004179.0	165334.0	North America	2022-05-08
Andorra	41717		153.0		41021.0		543.0	14.0	538326.0	1974.0	249838.0	3223966.0	77494.0	Europe	2022-05-08
Burundi	40736		38.0		773.0		39925.0		3247.0	3.0	345742.0	27560.0	12545140.0	Africa	2022-05-08
Mauritius	37783	39.0	996.0		36042.0		745.0		29618.0	781.0	358675.0	281166.0	1275670.0	Africa	2022-05-08
Mayotte	37363		187.0		2964.0		34212.0		131107.0	656.0	176919.0	620812.0	284980.0	Africa	2022-05-08
Togo	37002	2.0	273.0		36711.0	4.0	18.0		4284.0	32.0	732945.0	84858.0	8637308.0	Africa	2022-05-08
Guinea	36459		440.0		35976.0		43.0	8.0	2644.0	32.0	660107.0	47865.0	13791047.0	Africa	2022-05-08
Aruba	35189		212.0		34774.0		203.0		327023.0	1970.0	177885.0	1653145.0	107604.0	North America	2022-05-08
Faeroe Islands	34658		28.0		7693.0		26937.0	5.0	704345.0	569.0	778000.0	15811080.0	49206.0	Europe	2022-05-08
Tanzania	33872		803.0					7.0	539.0	13.0			62878120.0	Africa	2022-05-08
Bahamas	33695		798.0		32408.0		489.0		84197.0	1994.0	229817.0	574268.0	400191.0	North America	2022-05-08
Lesotho	32910		697.0		24155.0		8058.0		15140.0	321.0	431221.0	198386.0	2173646.0	Africa	2022-05-08
Mali	30937	10.0	733.0		30025.0	21.0	179.0		1450.0	34.0	671021.0	31461.0	21328612.0	Africa	2022-05-08
Haiti	30703		835.0		29555.0		313.0		2633.0	72.0	132422.0	11357.0	11659503.0	North America	2022-05-08
Isle of Man	28416		87.0		26794.0		1535.0		330938.0	1013.0	150753.0	1755698.0	85865.0	Europe	2022-05-08
Benin	26952		163.0		25506.0		1283.0	5.0	2121.0	13.0	604310.0	47546.0	12709988.0	Africa	2022-05-08
Somalia	26485		1350.0		13182.0		11953.0		1585.0	81.0	400466.0	23962.0	16712563.0	Africa	2022-05-08
Congo	24079		385.0		20178.0		3516.0		4174.0	67.0	347815.0	60289.0	5769088.0	Africa	2022-05-08
Saint Lucia	23723	88.0	368.0		23030.0	17.0	325.0		128108.0	1987.0	143281.0	773743.0	185179.0	North America	2022-05-08
Timor-Leste	22885		130.0		22730.0		25.0		16767.0	95.0	263745.0	193240.0	1364860.0	Asia	2022-05-08
Cayman Islands	22828		27.0		8553.0		14248.0	1.0	339960.0	402.0	222773.0	3317592.0	67149.0	North America	2022-05-08
Burkina Faso	20853		382.0		20439.0		32.0		949.0	17.0	248995.0	11337.0	21962437.0	Africa	2022-05-08
Nicaragua	18491		225.0		4225.0		14041.0		2731.0	33.0			6770262.0	North America	2022-05-08
Gibraltar	17996		102.0		16579.0		1315.0		534450.0	3029.0	534283.0	15867278.0	33672.0	Europe	2022-05-08
South Sudan	17492		138.0		13514.0		3840.0	1.0	1530.0	12.0	385179.0	33680.0	11436344.0	Africa	2022-05-08
Tajikistan	17388		124.0		17264.0		0.0		1750.0	12.0			9933559.0	Asia	2022-05-08
Liechtenstein	17280	15.0	84.0		17100.0	7.0	96.0		450822.0	2191.0	102174.0	2665640.0	38330.0	Europe	2022-05-08
San Marino	16623		115.0		16251.0		257.0	4.0	488008.0	3376.0	152231.0	4469101.0	34063.0	Europe	2022-05-08
Solomon Islands	16441		144.0		14797.0		1500.0	1.0	22898.0	201.0	5117.0	7127.0	718013.0	Australia/Oceania	2022-05-08
Equatorial Guinea	15910		183.0		15701.0		26.0	5.0	10691.0	123.0	317211.0	213159.0	1488145.0	Africa	2022-05-08
Djibouti	15631		189.0		15427.0		15.0		15407.0	186.0	305941.0	301550.0	1014560.0	Africa	2022-05-08
Grenada	15483		220.0		14408.0		855.0	4.0	136430.0	1939.0	153692.0	1354270.0	113487.0	North America	2022-05-08
CAR	14649		113.0		6859.0		7677.0	2.0	2939.0	23.0	81294.0	16308.0	4984988.0	Africa	2022-05-08
Bermuda	13832		131.0		13289.0		412.0		223627.0	2118.0	885175.0	14310947.0	61853.0	North America	2022-05-08
Dominica	12493	107.0	63.0		12148.0	29.0	282.0		172753.0	871.0	192785.0	2665832.0	72317.0	North America	2022-05-08
Gambia	11995		365.0		11591.0		39.0		4718.0	144.0	155686.0	61243.0	2542122.0	Africa	2022-05-08
Greenland	11971		21.0		2761.0		9189.0	4.0	210195.0	369.0	164926.0	2895877.0	56952.0	North America	2022-05-08
Monaco	11925		54.0		11766.0	24.0	105.0	4.0	299955.0	1358.0	54960.0	1382433.0	39756.0	Europe	2022-05-08
Yemen	11819		2149.0		9009.0		661.0	23.0	381.0	69.0	265253.0	8546.0	31040020.0	Asia	2022-05-08
Tonga	10765		11.0		9609.0		1145.0		99759.0	102.0	502224.0	4654101.0	107910.0	Australia/Oceania	2022-05-08
Samoa	10659	449.0	20.0		1605.0		9034.0	4.0	53069.0	100.0	77714.0	386924.0	200851.0	Australia/Oceania	2022-05-08
Saint Martin	10537		63.0		1399.0		9075.0	7.0	264185.0	1580.0	112382.0	2817651.0	39885.0	North America	2022-05-08
Sint Maarten	10065		86.0		9913.0		66.0	10.0	229921.0	1965.0	62056.0	1417580.0	43776.0	North America	2022-05-08
Caribbean Netherlands	9814		34.0		9730.0		50.0		367924.0	1275.0	30126.0	1129414.0	26674.0	North America	2022-05-08
Eritrea	9737		103.0		9631.0		3.0		2677.0	28.0	23693.0	6514.0	3637158.0	Africa	2022-05-08
Niger	8957		309.0		8550.0		98.0	1.0	347.0	12.0	250880.0	9714.0	25825428.0	Africa	2022-05-08
Guinea-Bissau	8213		171.0		7530.0		512.0	6.0	3999.0	83.0	135355.0	65899.0	2053962.0	Africa	2022-05-08
Comoros	8100		160.0		7933.0		7.0		8962.0	177.0			903837.0	Africa	2022-05-08
Vanuatu	8052	306.0	14.0		7480.0	37.0	558.0		25130.0	44.0	24976.0	77950.0	320409.0	Australia/Oceania	2022-05-08
Sierra Leone	7682		125.0						928.0	15.0	259958.0	31408.0	8276808.0	Africa	2022-05-08
Antigua and Barbuda	7663		137.0		7471.0		55.0	1.0	77071.0	1378.0	18901.0	190097.0	99428.0	North America	2022-05-08
Liberia	7434		294.0		5747.0		1393.0	2.0	1409.0	56.0	139824.0	26495.0	5277371.0	Africa	2022-05-08
