Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Kazakhstan	1305533	12.0	13660.0		1291066.0	11.0	807.0	24.0	68045.0	712.0	11575012.0	603293.0	19186398.0	Asia	2022-04-30
Hong Kong	1204210	363.0	9308.0	10.0				115.0	158283.0	1223.0	44972952.0	5911321.0	7607936.0	Asia	2022-04-30
Singapore	1197908	2141.0	1335.0	1.0	1132574.0	2562.0	63999.0	6.0	201863.0	225.0	23712995.0	3995937.0	5934277.0	Asia	2022-04-30
Morocco	1164953	46.0	16069.0		1148474.0	38.0	410.0	293.0	30894.0	426.0	11237010.0	297996.0	37708607.0	Africa	2022-04-30
Bulgaria	1156729	263.0	36913.0	2.0	978145.0	41.0	141671.0	82.0	168790.0	5386.0	9848912.0	1437158.0	6853049.0	Europe	2022-04-30
Croatia	1122459	797.0	15828.0	6.0	1100854.0	1032.0	5777.0	24.0	276530.0	3899.0	4786857.0	1179292.0	4059093.0	Europe	2022-04-30
Cuba	1102941	191.0	8526.0		1093508.0	261.0	907.0	23.0	97485.0	754.0	12920253.0	1141970.0	11314005.0	North America	2022-04-30
Lebanon	1096955	101.0	10386.0	2.0	1081770.0	378.0	4799.0	186.0	162039.0	1534.0	4795578.0	708389.0	6769695.0	Asia	2022-04-30
Lithuania	1058195	504.0	9094.0	2.0	1023749.0	1229.0	25352.0	35.0	398863.0	3428.0	8247311.0	3108638.0	2653030.0	Europe	2022-04-30
Tunisia	1040193		28550.0					29.0	86365.0	2370.0	4572976.0	379683.0	12044209.0	Africa	2022-04-30
Finland	1023013		3939.0		46000.0		973074.0	24.0	184114.0	709.0	10720282.0	1929350.0	5556421.0	Europe	2022-04-30
Slovenia	1010058	948.0	6592.0		990337.0	1319.0	13129.0	23.0	485731.0	3170.0	2646120.0	1272504.0	2079459.0	Europe	2022-04-30
Belarus	980345	436.0	6947.0	4.0	928536.0		44862.0		103810.0	736.0	13157373.0	1393250.0	9443653.0	Europe	2022-04-30
Nepal	978810	4.0	11951.0		966629.0	17.0	230.0		32527.0	397.0	5636303.0	187299.0	30092577.0	Asia	2022-04-30
New Zealand	930969	7122.0	702.0	6.0	877888.0	7966.0	52379.0		186116.0	140.0	7078901.0	1415186.0	5002100.0	Australia/Oceania	2022-04-30
Bolivia	904974	91.0	21910.0		858434.0	381.0	24630.0	220.0	75645.0	1831.0	2699040.0	225607.0	11963463.0	South America	2022-04-30
UAE	898571	261.0	2302.0		881831.0	315.0	14438.0		88894.0	228.0	155925308.0	15425351.0	10108380.0	Asia	2022-04-30
Uruguay	895775		7197.0		886654.0		1924.0	18.0	256251.0	2059.0	6091188.0	1742485.0	3495691.0	South America	2022-04-30
Ecuador	869696	247.0	35598.0	4.0				759.0	47965.0	1963.0	2470170.0	136235.0	18131709.0	South America	2022-04-30
Costa Rica	852074		8405.0		832853.0		10816.0	45.0	164526.0	1623.0	4291131.0	828568.0	5178975.0	North America	2022-04-30
Guatemala	846546	678.0	17584.0	18.0	826602.0	621.0	2360.0	5.0	45710.0	949.0	4454022.0	240498.0	18519975.0	North America	2022-04-30
Latvia	822013		5760.0		808909.0		7344.0	11.0	444771.0	3117.0	7174863.0	3882144.0	1848170.0	Europe	2022-04-30
Azerbaijan	792562	4.0	9709.0		782761.0	17.0	92.0		76904.0	942.0	6814486.0	661222.0	10305891.0	Asia	2022-04-30
Panama	776420	932.0	8184.0		762170.0	501.0	6066.0	8.0	174922.0	1844.0	5873370.0	1323233.0	4438653.0	North America	2022-04-30
Saudi Arabia	754011	90.0	9088.0	2.0	741673.0	133.0	3250.0	45.0	21060.0	254.0	41892775.0	1170099.0	35802769.0	Asia	2022-04-30
Sri Lanka	663362	33.0	16504.0		646125.0	4.0	733.0		30744.0	765.0	6486117.0	300603.0	21577036.0	Asia	2022-04-30
Paraguay	649455		18870.0		624673.0		5912.0	2.0	89060.0	2588.0	2623300.0	359733.0	7292354.0	South America	2022-04-30
Kuwait	631409		2555.0		628090.0		764.0	8.0	143968.0	583.0	8007805.0	1825861.0	4385769.0	Asia	2022-04-30
Myanmar	612883	19.0	19434.0		591812.0	18.0	1637.0		11128.0	353.0	7954939.0	144438.0	55075204.0	Asia	2022-04-30
Palestine	581940		5353.0		576242.0		345.0	17.0	109435.0	1007.0	3078533.0	578927.0	5317654.0	Asia	2022-04-30
Dominican Republic	579248		4376.0		574601.0		271.0	6.0	52438.0	396.0	3274131.0	296399.0	11046352.0	North America	2022-04-30
Estonia	572193	276.0	2539.0	1.0	511039.0	689.0	58615.0	3.0	430816.0	1912.0	3326696.0	2504737.0	1328162.0	Europe	2022-04-30
Bahrain	568706	339.0	1475.0		563892.0	419.0	3339.0	3.0	314309.0	815.0	9721489.0	5372820.0	1809383.0	Asia	2022-04-30
Venezuela	522325	20.0	5709.0	1.0	515675.0	9.0	941.0	230.0	18464.0	202.0	3359014.0	118739.0	28288977.0	South America	2022-04-30
Moldova	516986		11489.0		504142.0		1355.0	49.0	128704.0	2860.0	3216305.0	800701.0	4016861.0	Europe	2022-04-30
Egypt	515645		24613.0		442182.0		48850.0	122.0	4871.0	233.0	3693367.0	34891.0	105854445.0	Africa	2022-04-30
Libya	501904		6430.0		490973.0		4501.0	101.0	71276.0	913.0	2477219.0	351791.0	7041726.0	Africa	2022-04-30
Cyprus	474267	3786.0	1020.0	9.0	124370.0		348877.0	60.0	387666.0	834.0	9477138.0	7746608.0	1223392.0	Asia	2022-04-30
Ethiopia	470568	18.0	7510.0		455383.0	3.0	7675.0	11.0	3916.0	63.0	4789701.0	39862.0	120155855.0	Africa	2022-04-30
Mongolia	469885	55.0	2179.0		313256.0		154450.0	192.0	139243.0	646.0	4030048.0	1194237.0	3374580.0	Asia	2022-04-30
Honduras	423179		10893.0		132318.0		279968.0	105.0	41521.0	1069.0	1263329.0	123954.0	10191929.0	North America	2022-04-30
Armenia	422867	2.0	8622.0		411050.0	12.0	3195.0		142219.0	2900.0	3051264.0	1026205.0	2973346.0	Asia	2022-04-30
Oman	389126		4258.0		384243.0		625.0	4.0	72823.0	797.0	25000000.0	4678645.0	5343427.0	Asia	2022-04-30
Bosnia and Herzegovina	377087		15765.0		192218.0		169104.0		116256.0	4860.0	1758191.0	542049.0	3243599.0	Europe	2022-04-30
Réunion	374295		742.0		355605.0		17948.0	10.0	412688.0	818.0	1603660.0	1768155.0	906968.0	Africa	2022-04-30
Qatar	364602	42.0	677.0		363365.0	79.0	560.0	3.0	129853.0	241.0	3440937.0	1225490.0	2807805.0	Asia	2022-04-30
Kenya	323773	13.0	5649.0		317960.0	28.0	164.0		5789.0	101.0	3598809.0	64344.0	55931142.0	Africa	2022-04-30
Zambia	319594		3976.0		314690.0		928.0		16540.0	206.0	3423665.0	177184.0	19322611.0	Africa	2022-04-30
North Macedonia	309571		9280.0		299738.0		553.0		148602.0	4455.0	2018029.0	968708.0	2083218.0	Europe	2022-04-30
Botswana	305859		2688.0		303026.0		145.0	1.0	125444.0	1102.0	2026898.0	831303.0	2438217.0	Africa	2022-04-30
Albania	275107	52.0	3496.0		271213.0	28.0	398.0	2.0	95787.0	1217.0	1806414.0	628960.0	2872065.0	Europe	2022-04-30
Algeria	265780	1.0	6875.0		178355.0		80550.0	6.0	5868.0	152.0	230861.0	5097.0	45295189.0	Africa	2022-04-30
Nigeria	255716		3143.0		249896.0		2677.0	11.0	1187.0	15.0	5075820.0	23559.0	215455399.0	Africa	2022-04-30
Zimbabwe	247875	33.0	5469.0		241689.0	46.0	717.0	12.0	16246.0	358.0	2256453.0	147891.0	15257569.0	Africa	2022-04-30
Uzbekistan	238596	19.0	1637.0		236670.0	20.0	289.0	23.0	6945.0	48.0	1377915.0	40109.0	34353954.0	Asia	2022-04-30
Luxembourg	237856		1064.0		227197.0		9595.0	3.0	369025.0	1651.0	4227288.0	6558480.0	644553.0	Europe	2022-04-30
Montenegro	235228	77.0	2714.0		231778.0	70.0	736.0	6.0	374441.0	4320.0	2452639.0	3904164.0	628211.0	Europe	2022-04-30
Mozambique	225384	1.0	2201.0		223113.0		70.0	13.0	6861.0	67.0	1313202.0	39973.0	32851901.0	Africa	2022-04-30
China	215667	1424.0	5022.0	47.0	184078.0	3127.0	26567.0	458.0	150.0	3.0	160000000.0	111163.0	1439323776.0	Asia	2022-04-30
Laos	207469	273.0	744.0	1.0	7660.0		199065.0		27781.0	100.0	1232128.0	164985.0	7468129.0	Asia	2022-04-30
Kyrgyzstan	200992		2991.0		196400.0		1601.0	131.0	29907.0	445.0	1907195.0	283787.0	6720517.0	Asia	2022-04-30
Iceland	185579		119.0		75685.0		109775.0		537469.0	345.0	1953616.0	5658014.0	345283.0	Europe	2022-04-30
Maldives	179171		298.0		163687.0		15186.0	25.0	321149.0	534.0	2213831.0	3968100.0	557907.0	Asia	2022-04-30
Afghanistan	178879	6.0	7683.0		161883.0		9313.0	1124.0	4414.0	190.0	944283.0	23300.0	40527019.0	Asia	2022-04-30
Uganda	164069		3596.0		100205.0		60268.0	2.0	3392.0	74.0	2612795.0	54012.0	48374300.0	Africa	2022-04-30
El Salvador	162089		4128.0		150662.0		7299.0	8.0	24762.0	631.0	1950448.0	297964.0	6545909.0	North America	2022-04-30
Ghana	161173		1445.0		159691.0		37.0	1.0	4997.0	45.0	2435846.0	75517.0	32255757.0	Africa	2022-04-30
Namibia	158649		4025.0		153662.0		962.0		60442.0	1533.0	1005918.0	383232.0	2624828.0	Africa	2022-04-30
Martinique	153253		926.0		104.0		152223.0	8.0	408965.0	2471.0	828928.0	2212044.0	374734.0	North America	2022-04-30
Trinidad and Tobago	147867	417.0	3829.0	5.0	135209.0		8829.0	18.0	105037.0	2720.0	704554.0	500481.0	1407755.0	North America	2022-04-30
Brunei	141850	102.0	218.0		140892.0	181.0	740.0		318677.0	490.0	717784.0	1612559.0	445121.0	Asia	2022-04-30
Guadeloupe	140130		854.0		2250.0		137026.0	19.0	350107.0	2134.0	938039.0	2343639.0	400249.0	North America	2022-04-30
Cambodia	136251	5.0	3056.0		133073.0	23.0	122.0		7949.0	178.0	2952645.0	172256.0	17141015.0	Asia	2022-04-30
Jamaica	129978		2962.0		83358.0		43658.0		43547.0	992.0	996159.0	333750.0	2984745.0	North America	2022-04-30
Rwanda	129806	7.0	1459.0	1.0	45522.0		82825.0		9589.0	108.0	5270395.0	389314.0	13537638.0	Africa	2022-04-30
Cameroon	119780		1927.0		117791.0		62.0	13.0	4316.0	69.0	1751774.0	63125.0	27750700.0	Africa	2022-04-30
Taiwan	115883	15149.0	865.0	3.0	25975.0		89043.0		4850.0	36.0	14758774.0	617640.0	23895412.0	Asia	2022-04-30
Angola	99194		1900.0		97149.0		145.0		2856.0	55.0	1499795.0	43184.0	34729987.0	Africa	2022-04-30
Malta	91741	136.0	698.0		87119.0	360.0	3924.0	4.0	206769.0	1573.0	1883103.0	4244205.0	443688.0	Europe	2022-04-30
DRC	87023		1337.0		50930.0		34756.0		921.0	14.0	846704.0	8957.0	94525115.0	Africa	2022-04-30
Senegal	85997	2.0	1966.0		84015.0	2.0	16.0		4901.0	112.0	1069522.0	60947.0	17548413.0	Africa	2022-04-30
Malawi	85781		2634.0		82066.0		1081.0	67.0	4282.0	131.0	574139.0	28662.0	20031240.0	Africa	2022-04-30
Ivory Coast	81930		799.0		81097.0		34.0		2972.0	29.0	1500074.0	54411.0	27569286.0	Africa	2022-04-30
French Guiana	80859		395.0		11254.0		69210.0	2.0	258503.0	1263.0	627211.0	2005169.0	312797.0	South America	2022-04-30
Suriname	79336		1328.0		49401.0		28607.0		133065.0	2227.0	235950.0	395743.0	596220.0	South America	2022-04-30
Channel Islands	74383		169.0		73224.0		990.0		420752.0	956.0	1252808.0	7086579.0	176786.0	Europe	2022-04-30
French Polynesia	72720		648.0					7.0	256174.0	2283.0			283870.0	Australia/Oceania	2022-04-30
Eswatini	70643	17.0	1397.0		68860.0	37.0	386.0	11.0	59762.0	1182.0	1015212.0	858837.0	1182077.0	Africa	2022-04-30
Barbados	70080	518.0	394.0	2.0	65563.0	478.0	4123.0		243319.0	1368.0	649047.0	2253502.0	288017.0	North America	2022-04-30
Fiji	64634		862.0		62763.0		1009.0		71160.0	949.0	507722.0	558984.0	908295.0	Australia/Oceania	2022-04-30
Madagascar	64152		1391.0		59370.0		3391.0	14.0	2213.0	48.0	422372.0	14570.0	28988972.0	Africa	2022-04-30
Guyana	63473	16.0	1228.0		62143.0	13.0	102.0	1.0	79994.0	1548.0	596356.0	751574.0	793476.0	South America	2022-04-30
Sudan	62117		4931.0						1359.0	108.0	562941.0	12314.0	45716112.0	Africa	2022-04-30
New Caledonia	60517		312.0		60102.0		103.0	9.0	208317.0	1074.0	98964.0	340662.0	290505.0	Australia/Oceania	2022-04-30
Bhutan	59163	109.0	21.0		57748.0	428.0	1394.0	1.0	75165.0	27.0	2298106.0	2919687.0	787107.0	Asia	2022-04-30
Mauritania	58688	1.0	982.0		57695.0	1.0	11.0		12045.0	202.0	804074.0	165023.0	4872490.0	Africa	2022-04-30
Belize	57497		676.0		56604.0		217.0	6.0	139966.0	1646.0	539513.0	1313345.0	410793.0	North America	2022-04-30
Cabo Verde	56022	2.0	401.0		55553.0	2.0	68.0	23.0	98804.0	707.0	400982.0	707196.0	567003.0	Africa	2022-04-30
Syria	55813		3150.0		52159.0		504.0		3054.0	172.0	146269.0	8003.0	18275834.0	Asia	2022-04-30
Gabon	47602		304.0		47285.0		13.0		20505.0	131.0	1593622.0	686463.0	2321497.0	Africa	2022-04-30
Papua New Guinea	43800		649.0		43100.0		51.0	7.0	4732.0	70.0	249149.0	26917.0	9256112.0	Australia/Oceania	2022-04-30
Seychelles	42474		166.0		41727.0		581.0		427055.0	1669.0			99458.0	Africa	2022-04-30
Curaçao	42241		274.0		41612.0		355.0	3.0	255515.0	1657.0	496693.0	3004488.0	165317.0	North America	2022-04-30
Andorra	41349		153.0		40689.0		507.0	14.0	533597.0	1974.0	249838.0	3224091.0	77491.0	Europe	2022-04-30
Burundi	39998		38.0		773.0		39187.0		3191.0	3.0	345742.0	27579.0	12536394.0	Africa	2022-04-30
Mauritius	37642		990.0		35895.0		757.0		29509.0	776.0	358675.0	281177.0	1275618.0	Africa	2022-04-30
Mayotte	37363		187.0		2964.0		34212.0		131182.0	657.0	176919.0	621167.0	284817.0	Africa	2022-04-30
Togo	36985		273.0		36688.0		24.0		4284.0	32.0	729891.0	84551.0	8632524.0	Africa	2022-04-30
Guinea	36459		440.0		35976.0		43.0	8.0	2645.0	32.0	660107.0	47895.0	13782255.0	Africa	2022-04-30
Aruba	34846		212.0		34516.0		118.0	3.0	323869.0	1970.0	177885.0	1653314.0	107593.0	North America	2022-04-30
Faeroe Islands	34658		28.0		7693.0		26937.0	5.0	704402.0	569.0	778000.0	15812365.0	49202.0	Europe	2022-04-30
Tanzania	33872		803.0					7.0	539.0	13.0			62836114.0	Africa	2022-04-30
Bahamas	33558	17.0	798.0	9.0	32355.0	4.0	405.0		83874.0	1995.0	229817.0	574400.0	400099.0	North America	2022-04-30
Lesotho	32910		697.0		24155.0		8058.0		15143.0	321.0	431221.0	198424.0	2173229.0	Africa	2022-04-30
Mali	30833	18.0	732.0		29893.0	3.0	208.0		1447.0	34.0	666574.0	31274.0	21314211.0	Africa	2022-04-30
Haiti	30690		835.0		29520.0		335.0		2633.0	72.0	132422.0	11361.0	11656085.0	North America	2022-04-30
Isle of Man	28416		87.0		26794.0		1535.0		330981.0	1013.0	150753.0	1755923.0	85854.0	Europe	2022-04-30
Benin	26952		163.0		25506.0		1283.0	5.0	2122.0	13.0	604310.0	47575.0	12702153.0	Africa	2022-04-30
Somalia	26485		1350.0		13182.0		11953.0		1586.0	81.0	400466.0	23978.0	16701617.0	Africa	2022-04-30
Congo	24079		385.0		20178.0		3516.0		4176.0	67.0	347815.0	60324.0	5765738.0	Africa	2022-04-30
Saint Lucia	23394		368.0		22815.0		211.0		126346.0	1987.0	143281.0	773831.0	185158.0	North America	2022-04-30
Timor-Leste	22863		130.0		22722.0		11.0		16759.0	95.0	262493.0	192409.0	1364242.0	Asia	2022-04-30
Cayman Islands	22223		27.0		8553.0		13643.0	1.0	331044.0	402.0	222773.0	3318531.0	67130.0	North America	2022-04-30
Burkina Faso	20853		382.0		20439.0		32.0		950.0	17.0	248995.0	11345.0	21948289.0	Africa	2022-04-30
Nicaragua	18491		225.0		4225.0		14041.0		2732.0	33.0			6768324.0	North America	2022-04-30
Gibraltar	17837		102.0		16579.0		1156.0		529712.0	3029.0	534283.0	15866807.0	33673.0	Europe	2022-04-30
South Sudan	17461		138.0		13514.0		3809.0	1.0	1527.0	12.0	381528.0	33370.0	11433118.0	Africa	2022-04-30
Tajikistan	17388		124.0		17264.0		0.0		1751.0	12.0			9928279.0	Asia	2022-04-30
Liechtenstein	17185	14.0	84.0		16972.0	2.0	129.0	1.0	448367.0	2192.0	102174.0	2665780.0	38328.0	Europe	2022-04-30
San Marino	16437		115.0		15960.0		362.0	4.0	482575.0	3376.0	149271.0	4382461.0	34061.0	Europe	2022-04-30
Equatorial Guinea	15907		183.0		15698.0		26.0	5.0	10697.0	123.0	310972.0	209126.0	1487006.0	Africa	2022-04-30
Djibouti	15611		189.0		15411.0		11.0		15392.0	186.0	303924.0	299667.0	1014206.0	Africa	2022-04-30
Solomon Islands	14786		141.0		13307.0		1338.0	2.0	20605.0	196.0	5117.0	7131.0	717597.0	Australia/Oceania	2022-04-30
CAR	14649		113.0		6859.0		7677.0	2.0	2940.0	23.0	81294.0	16315.0	4982920.0	Africa	2022-04-30
Grenada	14629		220.0		14029.0		380.0	4.0	128919.0	1939.0	149943.0	1321386.0	113474.0	North America	2022-04-30
Bermuda	13488		131.0		12981.0		376.0		218048.0	2118.0	876273.0	14165880.0	61858.0	North America	2022-04-30
Dominica	12033		63.0		11929.0		41.0		166404.0	871.0	188110.0	2601366.0	72312.0	North America	2022-04-30
Gambia	11995		365.0		11591.0		39.0		4722.0	144.0	155686.0	61283.0	2540446.0	Africa	2022-04-30
Greenland	11971		21.0		2761.0		9189.0	4.0	210202.0	369.0	164926.0	2895979.0	56950.0	North America	2022-04-30
Yemen	11818		2149.0		9009.0		660.0	23.0	381.0	69.0	265253.0	8550.0	31023829.0	Asia	2022-04-30
Monaco	11770	8.0	54.0		11573.0	25.0	143.0	4.0	296101.0	1358.0	54960.0	1382642.0	39750.0	Europe	2022-04-30
Saint Martin	10462		63.0		1399.0		9000.0	7.0	262409.0	1580.0	112382.0	2818782.0	39869.0	North America	2022-04-30
Tonga	10196		11.0		8923.0		1262.0		94512.0	102.0	454376.0	4211865.0	107880.0	Australia/Oceania	2022-04-30
Sint Maarten	10036		86.0		9878.0		72.0	10.0	229321.0	1965.0	62056.0	1417969.0	43764.0	North America	2022-04-30
Eritrea	9734		103.0		9631.0		0.0		2677.0	28.0	23693.0	6516.0	3635951.0	Africa	2022-04-30
Caribbean Netherlands	9729		34.0		9619.0		76.0		364819.0	1275.0	30126.0	1129669.0	26668.0	North America	2022-04-30
Samoa	9592		19.0		1605.0		7968.0	4.0	47764.0	95.0	65949.0	328400.0	200819.0	Australia/Oceania	2022-04-30
Niger	8941	13.0	309.0		8524.0	6.0	108.0	1.0	347.0	12.0	250347.0	9702.0	25803749.0	Africa	2022-04-30
Guinea-Bissau	8202		171.0		7528.0		503.0	6.0	3995.0	83.0	134285.0	65415.0	2052815.0	Africa	2022-04-30
Comoros	8100		160.0		7933.0		7.0		8966.0	177.0			903381.0	Africa	2022-04-30
Sierra Leone	7681		125.0						928.0	15.0	259958.0	31423.0	8272811.0	Africa	2022-04-30
Antigua and Barbuda	7626		136.0		7443.0		47.0	1.0	76714.0	1368.0	18901.0	190136.0	99408.0	North America	2022-04-30
Liberia	7434		294.0		5747.0		1393.0	2.0	1409.0	56.0	139824.0	26510.0	5274440.0	Africa	2022-04-30
Chad	7411		193.0		4874.0		2344.0		429.0	11.0	191341.0	11070.0	17285158.0	Africa	2022-04-30
Vanuatu	7330		13.0		6726.0		591.0	3.0	22890.0	41.0	24976.0	77993.0	320232.0	Australia/Oceania	2022-04-30
