Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Brunei	143107	249.0	219.0	1.0	141836.0	30.0	1052.0		321428.0	492.0	717784.0	1612190.0	445223.0	Asia	2022-05-09
Guadeloupe	140130		854.0		2250.0		137026.0	19.0	350106.0	2134.0	938039.0	2343633.0	400250.0	North America	2022-05-09
Cambodia	136262		3056.0		133182.0	1.0	24.0		7947.0	178.0	2957188.0	172464.0	17146706.0	Asia	2022-05-09
Jamaica	131327	166.0	2980.0	3.0	84514.0	117.0	43833.0		43995.0	998.0	1021789.0	342301.0	2985062.0	North America	2022-05-09
Rwanda	129851	3.0	1459.0		45522.0		82870.0		9586.0	108.0	5311117.0	392093.0	13545557.0	Africa	2022-05-09
Cameroon	119780		1927.0		117791.0		62.0	13.0	4314.0	69.0	1751774.0	63088.0	27766999.0	Africa	2022-05-09
Angola	99194		1900.0		97149.0		145.0		2854.0	55.0	1499795.0	43153.0	34755245.0	Africa	2022-05-09
Malta	92918	70.0	711.0	2.0	89106.0	188.0	3101.0	4.0	209408.0	1602.0	1896860.0	4274932.0	443717.0	Europe	2022-05-09
DRC	87023		1337.0		50930.0		34756.0		920.0	14.0	846704.0	8951.0	94592372.0	Africa	2022-05-09
Senegal	86016	4.0	1966.0		84038.0	3.0	12.0		4899.0	112.0	1075806.0	61267.0	17559300.0	Africa	2022-05-09
Malawi	85811		2634.0		82082.0		1095.0	67.0	4281.0	131.0	576432.0	28759.0	20043436.0	Africa	2022-05-09
Ivory Coast	81974		799.0		81162.0	2.0	13.0		2972.0	29.0	1507385.0	54644.0	27585396.0	Africa	2022-05-09
French Guiana	80859		395.0		11254.0		69210.0	2.0	258345.0	1262.0	627211.0	2003946.0	312988.0	South America	2022-05-09
Suriname	79393		1328.0		49402.0		28663.0		133132.0	2227.0	236066.0	395851.0	596350.0	South America	2022-05-09
Channel Islands	74865		172.0		73987.0		706.0		423382.0	973.0	1252808.0	7084976.0	176826.0	Europe	2022-05-09
Barbados	73856	264.0	430.0	24.0	69468.0		3958.0		256422.0	1493.0	660727.0	2293992.0	288025.0	North America	2022-05-09
French Polynesia	72786	10.0	648.0					7.0	256370.0	2282.0			283910.0	Australia/Oceania	2022-05-09
Eswatini	71215	113.0	1401.0	1.0	69342.0	98.0	472.0	11.0	60231.0	1185.0	1019107.0	861917.0	1182372.0	Africa	2022-05-09
