Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	"NewRecovered	"	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Montenegro	235945	108.0	2717.0		232564.0	63.0	664.0	6.0	375581.0	4325.0	2461599.0	3918415.0	628213.0	Europe	2022-05-10
Mozambique	225440	10.0	2201.0		223180.0	11.0	59.0	13.0	6857.0	67.0	1317300.0	40066.0	32878321.0	Africa	2022-05-10
China	220397	357.0	5191.0	6.0	207138.0	1019.0	8068.0	511.0	153.0	4.0	160000000.0	111163.0	1439323776.0	Asia	2022-05-10
Laos	208848	89.0	752.0	1.0					27953.0	101.0	1232128.0	164915.0	7471304.0	Asia	2022-05-10
Kyrgyzstan	200993		2991.0		196406.0		1596.0	131.0	29893.0	445.0	1907195.0	283650.0	6723755.0	Asia	2022-05-10
Iceland	186089	28.0	119.0						538842.0	345.0	2264004.0	6555680.0	345350.0	Europe	2022-05-10
Maldives	179483		298.0		163687.0		15498.0	25.0	321542.0	534.0	2213831.0	3966060.0	558194.0	Asia	2022-05-10
Afghanistan	179087	70.0	7686.0	1.0	162052.0	51.0	9349.0	1124.0	4416.0	190.0	946564.0	23341.0	40553432.0	Asia	2022-05-10
Uganda	164069		3596.0		100205.0		60268.0	2.0	3389.0	74.0	2612795.0	53963.0	48417925.0	Africa	2022-05-10
El Salvador	162089		4129.0	1.0	150662.0		7298.0	8.0	24758.0	631.0	1950448.0	297920.0	6546890.0	North America	2022-05-10
Ghana	161271	2.0	1445.0		159774.0	5.0	52.0	1.0	4997.0	45.0	2441751.0	75654.0	32275290.0	Africa	2022-05-10
Namibia	159311	33.0	4028.0	1.0	153662.0		1621.0		60662.0	1534.0	1013853.0	386051.0	2626212.0	Africa	2022-05-10
Martinique	153253		926.0		104.0		152223.0	8.0	408975.0	2471.0	828928.0	2212097.0	374725.0	North America	2022-05-10
Trinidad and Tobago	152380	574.0	3861.0	5.0	139702.0	483.0	8817.0	18.0	108233.0	2742.0	718984.0	510682.0	1407891.0	North America	2022-05-10
Brunei	143372	265.0	219.0		141961.0	125.0	1192.0		322006.0	492.0	717784.0	1612107.0	445246.0	Asia	2022-05-10
Guadeloupe	140130		854.0		2250.0		137026.0	19.0	350105.0	2134.0	938039.0	2343627.0	400251.0	North America	2022-05-10
Cambodia	136262		3056.0		133184.0	2.0	22.0		7946.0	178.0	2957913.0	172493.0	17147970.0	Asia	2022-05-10
Jamaica	131434	107.0	2982.0	2.0	84601.0	87.0	43851.0		44030.0	999.0	1021789.0	342293.0	2985133.0	North America	2022-05-10
Rwanda	129858	7.0	1459.0		45522.0		82877.0		9586.0	108.0	5317742.0	392531.0	13547316.0	Africa	2022-05-10
Cameroon	119780		1927.0		117791.0		62.0	13.0	4313.0	69.0	1751774.0	63080.0	27770620.0	Africa	2022-05-10
