Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Finland	1000472		3638.0		46000.0		950834.0	31.0	180060.0	655.0	10644579.0	1915758.0	5556328.0	Europe	2022-04-27
Nepal	978770		11951.0		966558.0		261.0		32531.0	397.0	5624458.0	186941.0	30086842.0	Asia	2022-04-27
Belarus	978117		6931.0		928536.0		42650.0		103574.0	734.0	13110627.0	1388295.0	9443687.0	Europe	2022-04-27
New Zealand	906397	9902.0	671.0	22.0	850135.0	11272.0	55591.0		181203.0	134.0	6989903.0	1397394.0	5002100.0	Australia/Oceania	2022-04-27
Bolivia	904657	81.0	21909.0	1.0	856941.0	610.0	25807.0	220.0	75629.0	1832.0	2699040.0	225640.0	11961722.0	South America	2022-04-27
UAE	897558		2302.0		880481.0		14775.0		88805.0	228.0	154911027.0	15326989.0	10107075.0	Asia	2022-04-27
Uruguay	895775		7197.0		886654.0		1924.0	18.0	256261.0	2059.0	6091188.0	1742550.0	3495560.0	South America	2022-04-27
Ecuador	868285		35581.0					759.0	47895.0	1963.0	2470170.0	136257.0	18128779.0	South America	2022-04-27
Costa Rica	852074		8405.0		832853.0		10816.0	45.0	164542.0	1623.0	4291131.0	828649.0	5178467.0	North America	2022-04-27
Guatemala	843269		17534.0		823403.0		2332.0	5.0	45542.0	947.0	4426414.0	239054.0	18516348.0	North America	2022-04-27
Latvia	818644	614.0	5766.0	11.0	805376.0	1131.0	7502.0	11.0	442894.0	3119.0	7166055.0	3876905.0	1848396.0	Europe	2022-04-27
Azerbaijan	792502		9707.0		782650.0		145.0		76905.0	942.0	6797352.0	659624.0	10304893.0	Asia	2022-04-27
Panama	772830		8183.0		760639.0		4008.0	8.0	174143.0	1844.0	5843308.0	1316680.0	4437910.0	North America	2022-04-27
Saudi Arabia	753632		9082.0		741058.0		3492.0	45.0	21053.0	254.0	41849069.0	1169072.0	35796840.0	Asia	2022-04-27
Sri Lanka	663239		16503.0		646110.0		626.0		30740.0	765.0	6486117.0	300616.0	21576057.0	Asia	2022-04-27
Paraguay	649034		18795.0		624673.0		5566.0	5.0	89014.0	2578.0	2623300.0	359780.0	7291397.0	South America	2022-04-27
Kuwait	631409		2555.0		628090.0		764.0	8.0	143990.0	583.0	8007805.0	1826148.0	4385079.0	Asia	2022-04-27
Myanmar	612785		19434.0		591715.0		1636.0		11127.0	353.0	7915960.0	143740.0	55071224.0	Asia	2022-04-27
Palestine	581940		5353.0		576242.0		345.0	17.0	109462.0	1007.0	3078533.0	579068.0	5316355.0	Asia	2022-04-27
Dominican Republic	579114		4376.0		574446.0		292.0	14.0	52431.0	396.0	3265645.0	295663.0	11045164.0	North America	2022-04-27
Estonia	571300	370.0	2533.0		509035.0	876.0	59732.0	2.0	430146.0	1907.0	3319801.0	2499562.0	1328153.0	Europe	2022-04-27
Bahrain	567173		1475.0		562140.0		3558.0	3.0	313575.0	815.0	9706781.0	5366619.0	1808733.0	Asia	2022-04-27
Venezuela	522243		5706.0		515621.0		916.0	230.0	18460.0	202.0	3359014.0	118736.0	28289854.0	South America	2022-04-27
Moldova	516986		11489.0		504142.0		1355.0	49.0	128701.0	2860.0	3216305.0	800681.0	4016964.0	Europe	2022-04-27
Egypt	515645		24613.0		442182.0		48850.0	122.0	4872.0	233.0	3693367.0	34898.0	105833319.0	Africa	2022-04-27
Libya	501904		6430.0		490973.0		4501.0	101.0	71286.0	913.0	2477219.0	351842.0	7040705.0	Africa	2022-04-27
Cyprus	470481		1011.0		124370.0		345100.0	60.0	384601.0	826.0	9477138.0	7747209.0	1223297.0	Asia	2022-04-27
Ethiopia	470468		7510.0		455039.0		7919.0	15.0	3916.0	63.0	4772777.0	39732.0	120124639.0	Africa	2022-04-27
Mongolia	469712	67.0	2177.0		313256.0		154279.0	192.0	139215.0	645.0	4030048.0	1194441.0	3374002.0	Asia	2022-04-27
Armenia	422855	17.0	8622.0		410598.0	10.0	3635.0		142218.0	2900.0	3042708.0	1023349.0	2973286.0	Asia	2022-04-27
Honduras	422275		10892.0		131100.0		280283.0	105.0	41439.0	1069.0	1263329.0	123975.0	10190206.0	North America	2022-04-27
Oman	389113	14.0	4258.0		384215.0	23.0	640.0	4.0	72840.0	797.0	25000000.0	4679893.0	5342003.0	Asia	2022-04-27
Bosnia and Herzegovina	376897		15764.0		192218.0		168915.0		116189.0	4860.0	1756028.0	541346.0	3243821.0	Europe	2022-04-27
Réunion	374295		742.0		355605.0		17948.0	10.0	412720.0	818.0	1603660.0	1768291.0	906898.0	Africa	2022-04-27
Qatar	364371		677.0		362922.0		772.0	3.0	129771.0	241.0	3428837.0	1221181.0	2807805.0	Asia	2022-04-27
Kenya	323723		5649.0		317923.0		151.0		5789.0	101.0	3588732.0	64178.0	55918167.0	Africa	2022-04-27
Zambia	319431		3976.0		314577.0		878.0		16536.0	206.0	3419145.0	177002.0	19316962.0	Africa	2022-04-27
North Macedonia	309229		9277.0		299391.0		561.0		148438.0	4453.0	2012168.0	965894.0	2083219.0	Europe	2022-04-27
Botswana	305859		2688.0		303026.0		145.0	1.0	125470.0	1103.0	2026898.0	831481.0	2437697.0	Africa	2022-04-27
Albania	274862		3496.0		271030.0		336.0	2.0	95701.0	1217.0	1801917.0	627387.0	2872099.0	Europe	2022-04-27
Algeria	265772		6875.0		178350.0		80547.0	6.0	5869.0	152.0	230861.0	5098.0	45286524.0	Africa	2022-04-27
Nigeria	255685		3143.0		249890.0		2652.0	11.0	1187.0	15.0	5036813.0	23384.0	215399392.0	Africa	2022-04-27
Zimbabwe	247667		5469.0		241500.0		698.0	12.0	16235.0	359.0	2246350.0	147251.0	15255204.0	Africa	2022-04-27
Uzbekistan	238535	25.0	1637.0		236563.0	37.0	335.0	23.0	6945.0	48.0	1377915.0	40116.0	34348650.0	Asia	2022-04-27
Luxembourg	235864		1062.0		224234.0		10568.0	2.0	365998.0	1648.0	4219947.0	6548229.0	644441.0	Europe	2022-04-27
Montenegro	234876		2714.0		231492.0		670.0	6.0	373881.0	4320.0	2447383.0	3895804.0	628210.0	Europe	2022-04-27
Mozambique	225367		2201.0		223106.0		60.0	13.0	6862.0	67.0	1310781.0	39911.0	32842294.0	Africa	2022-04-27
China	207081	1824.0	4876.0	48.0	175431.0	3728.0	26774.0	318.0	144.0	3.0	160000000.0	111163.0	1439323776.0	Asia	2022-04-27
Laos	206512	470.0	737.0	1.0	7660.0		198115.0		27657.0	99.0	1232128.0	165010.0	7466975.0	Asia	2022-04-27
Kyrgyzstan	200991	1.0	2991.0		196397.0	4.0	1603.0	131.0	29912.0	445.0	1907195.0	283837.0	6719339.0	Asia	2022-04-27
Iceland	185353		119.0		75685.0		109549.0		536852.0	345.0	1953616.0	5658407.0	345259.0	Europe	2022-04-27
Maldives	179171		298.0		163687.0		15186.0	25.0	321208.0	534.0	2213831.0	3968840.0	557803.0	Asia	2022-04-27
Afghanistan	178809	34.0	7683.0		161834.0	22.0	9292.0	1124.0	4413.0	190.0	942978.0	23273.0	40517414.0	Asia	2022-04-27
Uganda	164069		3596.0		100205.0		60268.0	2.0	3393.0	74.0	2612795.0	54030.0	48358437.0	Africa	2022-04-27
El Salvador	162089		4128.0		150662.0		7299.0	8.0	24763.0	631.0	1950448.0	297981.0	6545552.0	North America	2022-04-27
Ghana	161157		1445.0		159669.0		43.0	1.0	4997.0	45.0	2434977.0	75506.0	32248654.0	Africa	2022-04-27
Namibia	158427		4025.0		153662.0		740.0		60369.0	1534.0	1003093.0	382229.0	2624324.0	Africa	2022-04-27
Martinique	153253		926.0		104.0		152223.0	8.0	408961.0	2471.0	828928.0	2212026.0	374737.0	North America	2022-04-27
Trinidad and Tobago	145597		3817.0		134384.0		7396.0	18.0	103429.0	2712.0	698981.0	496539.0	1407706.0	North America	2022-04-27
Brunei	141531	126.0	218.0		140422.0	173.0	891.0	3.0	317994.0	490.0	717784.0	1612726.0	445075.0	Asia	2022-04-27
Guadeloupe	140130		854.0		2250.0		137026.0	19.0	350108.0	2134.0	938039.0	2343644.0	400248.0	North America	2022-04-27
Cambodia	136235	5.0	3056.0		132994.0	26.0	185.0		7949.0	178.0	2950598.0	172162.0	17138485.0	Asia	2022-04-27
Rwanda	129773		1458.0		45522.0		82793.0		9589.0	108.0	5243325.0	387415.0	13534118.0	Africa	2022-04-27
Jamaica	129681		2949.0		83144.0		43588.0		43450.0	988.0	989308.0	331470.0	2984604.0	North America	2022-04-27
Cameroon	119780		1927.0		117791.0		62.0	13.0	4317.0	69.0	1751774.0	63142.0	27743456.0	Africa	2022-04-27
Angola	99194		1900.0		97149.0		145.0		2857.0	55.0	1499795.0	43198.0	34718761.0	Africa	2022-04-27
Malta	91032		693.0		85523.0		4816.0	4.0	205177.0	1562.0	1876155.0	4228670.0	443675.0	Europe	2022-04-27
DRC	87023		1337.0		50930.0		34756.0		921.0	14.0	846704.0	8960.0	94495223.0	Africa	2022-04-27
Senegal	85991		1967.0		84007.0		17.0		4902.0	112.0	1066123.0	60770.0	17543574.0	Africa	2022-04-27
Malawi	85752		2633.0		81961.0		1158.0	67.0	4282.0	131.0	572705.0	28598.0	20025820.0	Africa	2022-04-27
Ivory Coast	81909		799.0		81079.0		31.0		2972.0	29.0	1497187.0	54320.0	27562125.0	Africa	2022-04-27
French Guiana	80422		394.0		11254.0		68774.0	1.0	257176.0	1260.0	622646.0	1991116.0	312712.0	South America	2022-04-27
Suriname	79336		1328.0		49401.0		28607.0		133078.0	2228.0	235950.0	395781.0	596163.0	South America	2022-04-27
Taiwan	76938	8923.0	858.0	2.0	24900.0	531.0	51180.0		3220.0	36.0	14517501.0	607555.0	23894942.0	Asia	2022-04-27
Channel Islands	74229		167.0		72942.0		1120.0		419921.0	945.0	1252808.0	7087261.0	176769.0	Europe	2022-04-27
French Polynesia	72678		648.0					7.0	256041.0	2283.0			283853.0	Australia/Oceania	2022-04-27
Eswatini	70354		1397.0		68814.0		143.0	11.0	59524.0	1182.0	1013391.0	857392.0	1181946.0	Africa	2022-04-27
Barbados	68440		390.0		64630.0		3420.0		237628.0	1354.0	644046.0	2236170.0	288013.0	North America	2022-04-27
Fiji	64535		862.0		62690.0		983.0		71056.0	949.0	506984.0	558215.0	908224.0	Australia/Oceania	2022-04-27
Madagascar	64152		1391.0		59370.0		3391.0	14.0	2214.0	48.0	422372.0	14574.0	28981167.0	Africa	2022-04-27
Guyana	63420		1228.0		62112.0		80.0	1.0	79931.0	1548.0	591338.0	745289.0	793434.0	South America	2022-04-27
Sudan	62117		4931.0						1359.0	108.0	562941.0	12317.0	45704894.0	Africa	2022-04-27
New Caledonia	60517		312.0		60102.0		103.0	9.0	208338.0	1074.0	98964.0	340697.0	290475.0	Australia/Oceania	2022-04-27
Mauritania	58686		982.0		57694.0		10.0		12048.0	202.0	801344.0	164508.0	4871149.0	Africa	2022-04-27
Bhutan	58643	270.0	20.0		56282.0	691.0	2341.0	2.0	74513.0	25.0	2292726.0	2913196.0	787014.0	Asia	2022-04-27
Belize	57467		676.0		56572.0		219.0	6.0	139920.0	1646.0	537433.0	1308533.0	410714.0	North America	2022-04-27
Cabo Verde	56010		401.0		55545.0		64.0	23.0	98794.0	707.0	400982.0	707278.0	566937.0	Africa	2022-04-27
Syria	55803		3150.0		52123.0		530.0		3054.0	172.0	146269.0	8005.0	18271174.0	Asia	2022-04-27
Gabon	47597		303.0		47282.0		12.0		20508.0	131.0	1592483.0	686143.0	2320921.0	Africa	2022-04-27
Papua New Guinea	43800		649.0		43100.0		51.0	7.0	4733.0	70.0	249149.0	26923.0	9254257.0	Australia/Oceania	2022-04-27
Seychelles	42474		166.0		41727.0		581.0		427085.0	1669.0			99451.0	Africa	2022-04-27
Curaçao	41966		273.0		41251.0		442.0	3.0	253862.0	1651.0	496693.0	3004616.0	165310.0	North America	2022-04-27
Andorra	41013		153.0		40343.0		517.0	14.0	529275.0	1974.0	249838.0	3224174.0	77489.0	Europe	2022-04-27
Burundi	39632		38.0		773.0		38821.0		3162.0	3.0	345742.0	27588.0	12532506.0	Africa	2022-04-27
Mauritius	37572		990.0		35755.0		827.0		29454.0	776.0	358675.0	281183.0	1275595.0	Africa	2022-04-27
Mayotte	37038		187.0		2964.0		33887.0		130074.0	657.0	176919.0	621324.0	284745.0	Africa	2022-04-27
Togo	36981		273.0		36688.0		20.0		4285.0	32.0	729301.0	84504.0	8630398.0	Africa	2022-04-27
Guinea	36459		440.0		35976.0		43.0	8.0	2646.0	32.0	660107.0	47909.0	13778348.0	Africa	2022-04-27
Faeroe Islands	34658		28.0		7693.0		26937.0	5.0	704431.0	569.0	778000.0	15813008.0	49200.0	Europe	2022-04-27
Aruba	34589		212.0		34251.0		126.0	2.0	321495.0	1970.0	177885.0	1653391.0	107588.0	North America	2022-04-27
Tanzania	33872		803.0					7.0	539.0	13.0			62817445.0	Africa	2022-04-27
Bahamas	33498		789.0		32328.0		381.0	11.0	83733.0	1972.0	229817.0	574459.0	400058.0	North America	2022-04-27
Lesotho	32910		697.0		24155.0		8058.0		15145.0	321.0	431221.0	198441.0	2173043.0	Africa	2022-04-27
Mali	30769		731.0		29854.0		184.0		1444.0	34.0	665046.0	31211.0	21307810.0	Africa	2022-04-27
Haiti	30655		835.0		29479.0		341.0		2630.0	72.0	132422.0	11362.0	11654566.0	North America	2022-04-27
Isle of Man	28416		87.0		26794.0		1535.0		331000.0	1013.0	150753.0	1756025.0	85849.0	Europe	2022-04-27
Benin	26952		163.0		25506.0		1283.0	5.0	2122.0	13.0	604310.0	47588.0	12698671.0	Africa	2022-04-27
Somalia	26485		1350.0		13182.0		11953.0		1586.0	81.0	400466.0	23985.0	16696753.0	Africa	2022-04-27
Congo	24079		385.0		20178.0		3516.0		4177.0	67.0	347815.0	60340.0	5764250.0	Africa	2022-04-27
Saint Lucia	23285		368.0		22765.0		152.0	1.0	125764.0	1988.0	142871.0	771654.0	185149.0	North America	2022-04-27
Timor-Leste	22861		130.0		22721.0		10.0		16761.0	95.0	262019.0	192101.0	1363967.0	Asia	2022-04-27
Cayman Islands	21755		26.0		8553.0		13176.0	1.0	324116.0	387.0	222773.0	3318976.0	67121.0	North America	2022-04-27
Burkina Faso	20853		382.0		20439.0		32.0		950.0	17.0	248995.0	11348.0	21942002.0	Africa	2022-04-27
Nicaragua	18491		225.0		4225.0		14041.0		2732.0	33.0			6767463.0	North America	2022-04-27
Gibraltar	17706		102.0		16579.0		1025.0		525822.0	3029.0	534283.0	15866807.0	33673.0	Europe	2022-04-27
South Sudan	17445		138.0		13514.0		3793.0	1.0	1526.0	12.0	378620.0	33120.0	11431684.0	Africa	2022-04-27
Tajikistan	17388		124.0		17264.0		0.0		1752.0	12.0			9925932.0	Asia	2022-04-27
Liechtenstein	17133	7.0	84.0		16942.0	29.0	107.0		447033.0	2192.0	102174.0	2665919.0	38326.0	Europe	2022-04-27
San Marino	16186		114.0		15702.0		370.0	4.0	475220.0	3347.0	149271.0	4382590.0	34060.0	Europe	2022-04-27
Equatorial Guinea	15907		183.0		15698.0		26.0	5.0	10701.0	123.0	310972.0	209198.0	1486499.0	Africa	2022-04-27
Djibouti	15611		189.0		15411.0		11.0		15395.0	186.0	303924.0	299713.0	1014049.0	Africa	2022-04-27
Solomon Islands	14786		141.0		13307.0		1338.0	2.0	20610.0	197.0	5117.0	7133.0	717413.0	Australia/Oceania	2022-04-27
CAR	14649		113.0		6859.0		7677.0	2.0	2940.0	23.0	81294.0	16318.0	4982002.0	Africa	2022-04-27
Grenada	14519		220.0		14007.0		292.0	4.0	127957.0	1939.0	149247.0	1315322.0	113468.0	North America	2022-04-27
Bermuda	13143		131.0		12719.0		293.0		212460.0	2118.0	866313.0	14004187.0	61861.0	North America	2022-04-27
Dominica	12011		63.0		11926.0		22.0		166104.0	871.0	187690.0	2595630.0	72310.0	North America	2022-04-27
Gambia	11995		365.0		11591.0		39.0		4723.0	144.0	155686.0	61301.0	2539702.0	Africa	2022-04-27
Greenland	11971		21.0		2761.0		9189.0	4.0	210206.0	369.0	164926.0	2896030.0	56949.0	North America	2022-04-27
Yemen	11818		2149.0		9009.0		660.0	23.0	381.0	69.0	265253.0	8552.0	31016634.0	Asia	2022-04-27
Monaco	11677		54.0		11486.0		137.0	4.0	293791.0	1359.0	54960.0	1382781.0	39746.0	Europe	2022-04-27
Saint Martin	10279		63.0		1399.0		8817.0	7.0	257871.0	1580.0	112382.0	2819347.0	39861.0	North America	2022-04-27
Sint Maarten	10018		86.0		9859.0		73.0	10.0	228936.0	1965.0	62056.0	1418131.0	43759.0	North America	2022-04-27
Tonga	9838		11.0		8721.0		1106.0		91205.0	102.0	423475.0	3925899.0	107867.0	Australia/Oceania	2022-04-27
Eritrea	9733		103.0		9629.0		1.0		2677.0	28.0	23693.0	6517.0	3635414.0	Africa	2022-04-27
Caribbean Netherlands	9713		34.0		9590.0		89.0		364260.0	1275.0	30126.0	1129796.0	26665.0	North America	2022-04-27
Niger	8921		309.0		8510.0		102.0	1.0	346.0	12.0	249617.0	9677.0	25794115.0	Africa	2022-04-27
Samoa	8351		16.0		1605.0		6730.0	4.0	41588.0	80.0	59708.0	297343.0	200805.0	Australia/Oceania	2022-04-27
Guinea-Bissau	8186		171.0		7528.0		487.0	6.0	3989.0	83.0	133617.0	65106.0	2052305.0	Africa	2022-04-27
Comoros	8100		160.0		7933.0		7.0		8968.0	177.0			903178.0	Africa	2022-04-27
Sierra Leone	7681		125.0						929.0	15.0	259958.0	31430.0	8271035.0	Africa	2022-04-27
Antigua and Barbuda	7571		135.0		7402.0		34.0	1.0	76168.0	1358.0	18901.0	190153.0	99399.0	North America	2022-04-27
Liberia	7434		294.0		5747.0		1393.0	2.0	1410.0	56.0	139824.0	26516.0	5273137.0	Africa	2022-04-27
Chad	7411		193.0		4874.0		2344.0		429.0	11.0	191341.0	11073.0	17279986.0	Africa	2022-04-27
Vanuatu	7054	89.0	13.0		6518.0	96.0	523.0	3.0	22033.0	41.0	24976.0	78012.0	320154.0	Australia/Oceania	2022-04-27
St. Vincent Grenadines	6779		106.0		6641.0		32.0		60755.0	950.0	98862.0	886027.0	111579.0	North America	2022-04-27
British Virgin Islands	6296		62.0					1.0	205779.0	2026.0	102862.0	3361943.0	30596.0	North America	2022-04-27
Turks and Caicos	5963		36.0		5862.0		65.0	4.0	150326.0	908.0	488787.0	12322258.0	39667.0	North America	2022-04-27
Sao Tome and Principe	5957		73.0		5880.0		4.0		26296.0	322.0	29036.0	128173.0	226537.0	Africa	2022-04-27
Saint Kitts and Nevis	5562		43.0		5518.0		1.0		103227.0	798.0	65141.0	1208979.0	53881.0	North America	2022-04-27
Cook Islands	4854		1.0		4419.0		434.0		275905.0	57.0	16083.0	914170.0	17593.0	Australia/Oceania	2022-04-27
Palau	4486		6.0		3913.0		567.0	1.0	245808.0	329.0	45500.0	2493151.0	18250.0	Australia/Oceania	2022-04-27
St. Barth	4432		6.0						446234.0	604.0	78646.0	7918445.0	9932.0	North America	2022-04-27
Kiribati	3080		13.0		2599.0		468.0	3.0	25087.0	106.0			122772.0	Australia/Oceania	2022-04-27
