Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Iran	7228051	368.0	141224.0	8.0	7020835.0	1967.0	65992.0	737.0	84049.0	1642.0	51771715.0	602010.0	85998032.0	Asia	2022-05-15
Australia	6593795	42171.0	7794.0	21.0	6199822.0	47638.0	386179.0	129.0	253104.0	299.0	70885598.0	2720958.0	26051707.0	Australia/Oceania	2022-05-15
Colombia	6095316		139821.0		5928829.0		26666.0	342.0	117456.0	2694.0	34675581.0	668195.0	51894431.0	South America	2022-05-15
Indonesia	6050776	257.0	156458.0	5.0	5889534.0	293.0	4784.0	2771.0	21694.0	561.0	97245391.0	348652.0	278918214.0	Asia	2022-05-15
Poland	6003436	139.0	116207.0		5335112.0	12.0	552117.0	981.0	158950.0	3077.0	36224215.0	959091.0	37769307.0	Europe	2022-05-15
Mexico	5745652		324465.0		5044893.0		376294.0	4798.0	43707.0	2468.0	15855490.0	120611.0	131459306.0	North America	2022-05-15
Ukraine	5006460		108449.0					177.0	115773.0	2508.0	19521252.0	451423.0	43243839.0	Europe	2022-05-15
Malaysia	4478112	2239.0	35615.0	3.0	4411762.0	2603.0	30735.0	45.0	135129.0	1075.0	59316942.0	1789921.0	33139417.0	Asia	2022-05-15
Thailand	4373846	6094.0	29475.0	51.0	4273599.0	8601.0	70772.0	1496.0	62371.0	420.0	17270775.0	246280.0	70126644.0	Asia	2022-05-15
Austria	4212492	3335.0	18303.0		4135885.0	4886.0	58304.0	58.0	462797.0	2011.0	185034905.0	20328489.0	9102246.0	Europe	2022-05-15
Belgium	4116397		31613.0		3941350.0	6222.0	143434.0	117.0	352320.0	2706.0	33846023.0	2896859.0	11683699.0	Europe	2022-05-15
Israel	4108401	3032.0	10800.0	9.0	4081150.0	3404.0	16451.0	150.0	440532.0	1158.0	41373364.0	4436346.0	9326000.0	Asia	2022-05-15
Portugal	4066674		22583.0					61.0	401003.0	2227.0	41903714.0	4132001.0	10141265.0	Europe	2022-05-15
Czechia	3915847	143.0	40246.0		3871647.0	1153.0	3954.0	14.0	364399.0	3745.0	55323981.0	5148316.0	10746035.0	Europe	2022-05-15
South Africa	3891793	4344.0	100755.0	2.0	3710696.0	2349.0	80342.0	192.0	64112.0	1660.0	24885511.0	409953.0	60703335.0	Africa	2022-05-15
Canada	3822910	1564.0	40235.0	7.0	3501516.0	1952.0	281159.0	423.0	99660.0	1049.0	61436458.0	1601602.0	38359368.0	North America	2022-05-15
Philippines	3687922		60455.0		3624459.0		3008.0	289.0	32840.0	538.0	29827732.0	265605.0	112301254.0	Asia	2022-05-15
Switzerland	3631881		13882.0		3551493.0	5604.0	66506.0	78.0	413999.0	1582.0	20927607.0	2385545.0	8772672.0	Europe	2022-05-15
Chile	3605522	4626.0	57722.0	8.0	3468131.0	3406.0	79669.0	159.0	185639.0	2972.0	37693651.0	1940745.0	19422260.0	South America	2022-05-15
Peru	3572423	504.0	213040.0	17.0				248.0	105604.0	6298.0	30251229.0	894254.0	33828466.0	South America	2022-05-15
Greece	3392575	3269.0	29547.0	11.0	3306014.0	4247.0	57014.0	176.0	328480.0	2861.0	81233888.0	7865314.0	10328117.0	Europe	2022-05-15
Denmark	2976667	452.0	6287.0	2.0	2960386.0	617.0	9994.0	12.0	510556.0	1078.0	127345763.0	21842262.0	5830246.0	Europe	2022-05-15
Romania	2903072	282.0	65612.0	6.0				138.0	152806.0	3454.0	22954921.0	1208255.0	18998403.0	Europe	2022-05-15
Sweden	2504894		18864.0		2477725.0	1214.0	8305.0	9.0	245176.0	1846.0	18553837.0	1816027.0	10216721.0	Europe	2022-05-15
Iraq	2326458	102.0	25216.0		2299985.0	102.0	1257.0	10.0	55517.0	602.0	18529376.0	442171.0	41905451.0	Asia	2022-05-15
Serbia	2012836	239.0	16049.0	3.0	1988209.0	920.0	8578.0	12.0	232114.0	1851.0	9596815.0	1106677.0	8671742.0	Europe	2022-05-15
Bangladesh	1953012	33.0	29127.0		1899419.0	269.0	24466.0	1273.0	11642.0	174.0	14051455.0	83764.0	167749641.0	Asia	2022-05-15
Hungary	1909948		46343.0		1821435.0		42170.0	29.0	198651.0	4820.0	11394556.0	1185130.0	9614607.0	Europe	2022-05-15
Slovakia	1787093	179.0	20041.0	13.0	1761664.0	727.0	5388.0	30.0	327032.0	3667.0	7127129.0	1304242.0	5464574.0	Europe	2022-05-15
Jordan	1694216		14048.0		1678941.0		1227.0	124.0	163030.0	1352.0	16670254.0	1604134.0	10392056.0	Asia	2022-05-15
Georgia	1655221		16811.0		1637293.0		1117.0		416420.0	4229.0	16920079.0	4256745.0	3974887.0	Asia	2022-05-15
Ireland	1535451		7203.0		1499879.0	1933.0	28369.0	28.0	304613.0	1429.0	12144747.0	2409357.0	5040660.0	Europe	2022-05-15
Pakistan	1529249	84.0	30376.0		1494141.0		4732.0	109.0	6681.0	133.0	28350449.0	123860.0	228890529.0	Asia	2022-05-15
Norway	1429771	54.0	3061.0					20.0	259944.0	557.0	11002430.0	2000330.0	5500307.0	Europe	2022-05-15
Kazakhstan	1305644	8.0	13661.0		1291818.0	149.0	165.0	24.0	68018.0	712.0	11575012.0	603003.0	19195600.0	Asia	2022-05-15
Singapore	1242884	2651.0	1363.0	1.0	1166037.0	3897.0	75484.0	8.0	209375.0	230.0	23767171.0	4003796.0	5936160.0	Asia	2022-05-15
Hong Kong	1208506	259.0	9361.0	1.0				5.0	158796.0	1230.0	44972952.0	5909387.0	7610426.0	Asia	2022-05-15
Morocco	1165795	89.0	16071.0		1149054.0	39.0	670.0	293.0	30901.0	426.0	11237010.0	297854.0	37726532.0	Africa	2022-05-15
Bulgaria	1161630	126.0	37048.0	3.0	1014483.0	181.0	110099.0	54.0	169558.0	5408.0	9926953.0	1448996.0	6850918.0	Europe	2022-05-15
Croatia	1131450	345.0	15930.0	5.0	1111405.0	628.0	4115.0	15.0	278815.0	3926.0	4838151.0	1192232.0	4058061.0	Europe	2022-05-15
Cuba	1104589	93.0	8529.0		1095534.0	92.0	526.0	23.0	97633.0	754.0	12920253.0	1141998.0	11313723.0	North America	2022-05-15
Lebanon	1098034	78.0	10408.0	1.0	1084853.0		2773.0	186.0	162228.0	1538.0	4795578.0	708520.0	6768448.0	Asia	2022-05-15
Finland	1069740		4284.0					21.0	192511.0	771.0	10832080.0	1949347.0	5556773.0	Europe	2022-05-15
Lithuania	1060620	26.0	9129.0	2.0	1032608.0	128.0	18883.0	11.0	400010.0	3443.0	9954903.0	3754463.0	2651485.0	Europe	2022-05-15
New Zealand	1043683	5828.0	923.0	14.0	989005.0	5719.0	53755.0		208649.0	185.0	7127584.0	1424918.0	5002100.0	Australia/Oceania	2022-05-15
Tunisia	1041197		28575.0					29.0	86412.0	2372.0	4592916.0	381178.0	12049274.0	Africa	2022-05-15
Slovenia	1019699	231.0	6622.0		1003559.0		9518.0	9.0	490365.0	3184.0	2657368.0	1277906.0	2079471.0	Europe	2022-05-15
Belarus	982867		6978.0						104078.0	739.0	13220483.0	1399952.0	9443526.0	Europe	2022-05-15
Nepal	978998	7.0	11952.0		966904.0	15.0	142.0		32510.0	397.0	5669140.0	188255.0	30114082.0	Asia	2022-05-15
Bolivia	906146	63.0	21943.0		863665.0	231.0	20538.0	220.0	75701.0	1833.0	2705422.0	226017.0	11969990.0	South America	2022-05-15
Uruguay	902540		7213.0		892434.0		2893.0	18.0	258150.0	2063.0	6114822.0	1748999.0	3496184.0	South America	2022-05-15
UAE	902484	323.0	2302.0		886128.0	303.0	14054.0		89238.0	228.0	159103283.0	15732120.0	10113277.0	Asia	2022-05-15
Ecuador	872268		35607.0					759.0	48078.0	1963.0	2470170.0	136152.0	18142695.0	South America	2022-05-15
Costa Rica	866164		8444.0		841683.0		16037.0	48.0	167185.0	1630.0	4401922.0	849648.0	5180880.0	North America	2022-05-15
Guatemala	852503	71.0	17822.0	5.0	832497.0	136.0	2184.0	5.0	45998.0	962.0	4543522.0	245151.0	18533577.0	North America	2022-05-15
Latvia	825699		5798.0		816253.0		3648.0	6.0	446971.0	3139.0	7217715.0	3907126.0	1847321.0	Europe	2022-05-15
Panama	808443	2166.0	8205.0	2.0	775621.0	2200.0	24617.0	16.0	182023.0	1847.0	6030317.0	1357739.0	4441439.0	North America	2022-05-15
Azerbaijan	792638		9709.0		782869.0		60.0		76883.0	942.0	6838458.0	663308.0	10309632.0	Asia	2022-05-15
Taiwan	768504	68730.0	1068.0	19.0	60634.0	14491.0	706802.0		32159.0	45.0	16207475.0	678217.0	23897173.0	Asia	2022-05-15
Saudi Arabia	759226	431.0	9116.0	2.0	743921.0	349.0	6189.0	61.0	21193.0	254.0	42144668.0	1176404.0	35825005.0	Asia	2022-05-15
Sri Lanka	663671	8.0	16511.0		646921.0	763.0	239.0		30753.0	765.0	6486117.0	300552.0	21580707.0	Asia	2022-05-15
Paraguay	649718		18872.0		624673.0		6173.0	2.0	89052.0	2587.0	2633737.0	360986.0	7295944.0	South America	2022-05-15
Kuwait	632074		2555.0		629114.0		405.0	3.0	144034.0	582.0	8071763.0	1839358.0	4388359.0	Asia	2022-05-15
Myanmar	613140	4.0	19434.0		592089.0	8.0	1617.0		11130.0	353.0	8083326.0	146729.0	55090128.0	Asia	2022-05-15
Palestine	582119		5353.0		576684.0		82.0	17.0	109369.0	1006.0	3078533.0	578397.0	5322527.0	Asia	2022-05-15
Dominican Republic	580412		4376.0		575583.0		453.0	1.0	52522.0	396.0	3305829.0	299148.0	11050807.0	North America	2022-05-15
Bahrain	577652	655.0	1479.0		570461.0	703.0	5712.0	4.0	318824.0	816.0	9784846.0	5400559.0	1811821.0	Asia	2022-05-15
Estonia	573922		2556.0		514836.0		56530.0	3.0	432105.0	1924.0	3345340.0	2518704.0	1328199.0	Europe	2022-05-15
Venezuela	523020	99.0	5712.0	1.0	516225.0	55.0	1083.0	230.0	18491.0	202.0	3359014.0	118753.0	28285690.0	South America	2022-05-15
Moldova	516986		11489.0		504142.0		1355.0	49.0	128716.0	2860.0	3216305.0	800777.0	4016479.0	Europe	2022-05-15
Egypt	515645		24613.0		442182.0		48850.0	122.0	4868.0	232.0	3693367.0	34865.0	105933668.0	Africa	2022-05-15
Libya	501904		6430.0		490973.0		4501.0	101.0	71237.0	913.0	2477219.0	351600.0	7045556.0	Africa	2022-05-15
Cyprus	477711		1032.0		124370.0		352309.0	60.0	390366.0	843.0	9477138.0	7744329.0	1223752.0	Asia	2022-05-15
Ethiopia	470949	12.0	7510.0		455757.0		7682.0	8.0	3916.0	62.0	4838982.0	40233.0	120272915.0	Africa	2022-05-15
Mongolia	469885		2179.0		313256.0		154450.0	192.0	139153.0	645.0	4030048.0	1193471.0	3376745.0	Asia	2022-05-15
Honduras	424390		10896.0		132358.0		281136.0	105.0	41613.0	1068.0	1365056.0	133850.0	10198390.0	North America	2022-05-15
Armenia	422896		8623.0		412048.0		2225.0		142218.0	2900.0	3068217.0	1031828.0	2973573.0	Asia	2022-05-15
RÃÂ©union	405980		762.0		395430.0		9788.0	10.0	447495.0	840.0	1603660.0	1767646.0	907229.0	Africa	2022-05-15
Oman	389408	11.0	4260.0	1.0	384592.0	49.0	556.0	2.0	72803.0	796.0	25000000.0	4673975.0	5348766.0	Asia	2022-05-15
Bosnia and Herzegovina	377511		15778.0						116416.0	4866.0	1767199.0	544966.0	3242767.0	Europe	2022-05-15
Qatar	366179	145.0	677.0		364474.0	142.0	1028.0	1.0	130415.0	241.0	3487616.0	1242115.0	2807805.0	Asia	2022-05-15
Kenya	324026	15.0	5649.0		318142.0	12.0	235.0		5788.0	101.0	3630986.0	64862.0	55979796.0	Africa	2022-05-15
Zambia	320627	36.0	3983.0		316076.0	79.0	568.0		16575.0	206.0	3453802.0	178548.0	19343793.0	Africa	2022-05-15
North Macedonia	310684		9289.0		300761.0		634.0		149137.0	4459.0	2034606.0	976667.0	2083214.0	Europe	2022-05-15
Botswana	306324		2690.0		303026.0		608.0	1.0	125534.0	1102.0	2026898.0	830639.0	2440167.0	Africa	2022-05-15
Albania	275615	41.0	3497.0		271857.0	31.0	261.0	2.0	95968.0	1218.0	1817871.0	632977.0	2871937.0	Europe	2022-05-15
Algeria	265818	2.0	6875.0		178374.0	3.0	80569.0	6.0	5864.0	152.0	230861.0	5093.0	45327684.0	Africa	2022-05-15
Nigeria	255859		3143.0		249943.0		2773.0	11.0	1186.0	15.0	5114703.0	23716.0	215665425.0	Africa	2022-05-15
Zimbabwe	249206		5482.0		242417.0		1307.0	12.0	16324.0	359.0	2287793.0	149858.0	15266440.0	Africa	2022-05-15
Luxembourg	244182		1073.0		235939.0		7170.0		378594.0	1664.0	4248188.0	6586644.0	644970.0	Europe	2022-05-15
Uzbekistan	238802	14.0	1637.0		236974.0	28.0	191.0	23.0	6947.0	48.0	1377915.0	40086.0	34373841.0	Asia	2022-05-15
Montenegro	236277	65.0	2719.0	1.0	232955.0	70.0	603.0	6.0	376109.0	4328.0	2465201.0	3924142.0	628214.0	Europe	2022-05-15
Mozambique	225498	5.0	2201.0		223190.0		107.0	13.0	6857.0	67.0	1320180.0	40142.0	32887928.0	Africa	2022-05-15
China	221804	239.0	5209.0	3.0	210454.0	448.0	6141.0	383.0	154.0	4.0	160000000.0	111163.0	1439323776.0	Asia	2022-05-15
Laos	209386		754.0						28021.0	101.0	1232128.0	164889.0	7472458.0	Asia	2022-05-15
Kyrgyzstan	200993		2991.0		196406.0		1596.0	131.0	29888.0	445.0	1907195.0	283601.0	6724932.0	Asia	2022-05-15
Iceland	186545		120.0						540125.0	347.0	2264004.0	6555224.0	345374.0	Europe	2022-05-15
Maldives	179483		298.0		163687.0		15498.0	25.0	321482.0	534.0	2213831.0	3965321.0	558298.0	Asia	2022-05-15
Afghanistan	179267	24.0	7690.0		162202.0	47.0	9375.0	1124.0	4419.0	190.0	951337.0	23453.0	40563037.0	Asia	2022-05-15
Uganda	164069		3596.0		100205.0		60268.0	2.0	3387.0	74.0	2612795.0	53946.0	48433789.0	Africa	2022-05-15
El Salvador	162089		4129.0		150662.0		7298.0	8.0	24757.0	631.0	1950448.0	297904.0	6547247.0	North America	2022-05-15
Ghana	161280		1445.0		159788.0		47.0	1.0	4996.0	45.0	2442206.0	75651.0	32282393.0	Africa	2022-05-15
Namibia	160074		4028.0		153662.0		2384.0		60941.0	1533.0	1018783.0	387854.0	2626716.0	Africa	2022-05-15
Trinidad and Tobago	155147	504.0	3871.0		141354.0		9922.0	18.0	110194.0	2749.0	726218.0	515802.0	1407940.0	North America	2022-05-15
Martinique	153253		926.0		104.0		152223.0	8.0	408978.0	2471.0	828928.0	2212115.0	374722.0	North America	2022-05-15
Brunei	144659	248.0	220.0		142788.0	261.0	1651.0		324863.0	494.0	717784.0	1611940.0	445292.0	Asia	2022-05-15
Guadeloupe	140130		854.0		2250.0		137026.0	19.0	350104.0	2134.0	938039.0	2343621.0	400252.0	North America	2022-05-15
Cambodia	136262		3056.0		133194.0	5.0	12.0		7945.0	178.0	2961934.0	172702.0	17150500.0	Asia	2022-05-15
Jamaica	131980		2995.0		84883.0		44102.0		44210.0	1003.0	1031235.0	345441.0	2985273.0	North America	2022-05-15
Rwanda	129910	3.0	1459.0		45522.0		82929.0		9587.0	108.0	5347964.0	394659.0	13550836.0	Africa	2022-05-15
Cameroon	119780		1927.0		117791.0		62.0	13.0	4312.0	69.0	1751774.0	63064.0	27777864.0	Africa	2022-05-15
Angola	99194		1900.0		97149.0		145.0		2853.0	55.0	1499795.0	43132.0	34772084.0	Africa	2022-05-15
Malta	93508	62.0	713.0		90076.0	124.0	2719.0	4.0	210729.0	1607.0	1904970.0	4293026.0	443736.0	Europe	2022-05-15
DRC	87023		1337.0		50930.0		34756.0		920.0	14.0	846704.0	8947.0	94637210.0	Africa	2022-05-15
Senegal	86039	4.0	1966.0		84059.0	4.0	14.0		4898.0	112.0	1081824.0	61584.0	17566558.0	Africa	2022-05-15
Malawi	85888	1.0	2636.0		82709.0	6.0	543.0	67.0	4283.0	131.0	579005.0	28876.0	20051566.0	Africa	2022-05-15
Ivory Coast	82001	12.0	799.0		81173.0	5.0	29.0		2971.0	29.0	1511427.0	54770.0	27596137.0	Africa	2022-05-15
French Guiana	81784		397.0		11254.0		70133.0	1.0	261194.0	1268.0	631628.0	2017233.0	313116.0	South America	2022-05-15
Suriname	80008		1337.0		49455.0		29216.0		134143.0	2242.0	236268.0	396133.0	596436.0	South America	2022-05-15
Barbados	76571	310.0	433.0		71497.0		4641.0		265843.0	1503.0	670638.0	2328354.0	288031.0	North America	2022-05-15
Channel Islands	75275		173.0		74574.0		528.0		425638.0	978.0	1252808.0	7083935.0	176852.0	Europe	2022-05-15
French Polynesia	72821		649.0					7.0	256469.0	2286.0			283937.0	Australia/Oceania	2022-05-15
Eswatini	71705	7.0	1403.0	1.0	69680.0	131.0	622.0	11.0	60635.0	1186.0	1021684.0	863953.0	1182569.0	Africa	2022-05-15
Fiji	64773		862.0		62875.0		1036.0		71292.0	949.0	517703.0	569805.0	908561.0	Australia/Oceania	2022-05-15
Madagascar	64276	40.0	1393.0		59370.0		3513.0	6.0	2215.0	48.0	435827.0	15019.0	29018242.0	Africa	2022-05-15
Guyana	63849	45.0	1228.0		62302.0	1.0	319.0		80452.0	1547.0	610943.0	769807.0	793631.0	South America	2022-05-15
Sudan	62161		4936.0						1358.0	108.0	562941.0	12303.0	45758183.0	Africa	2022-05-15
New Caledonia	61049		312.0		60339.0		398.0	9.0	210067.0	1074.0	98964.0	340531.0	290617.0	Australia/Oceania	2022-05-15
Bhutan	59570	4.0	21.0		59491.0	15.0	58.0		75649.0	27.0	2303690.0	2925488.0	787455.0	Asia	2022-05-15
Mauritania	58853	13.0	982.0		57712.0	4.0	159.0		12066.0	201.0	817290.0	167563.0	4877516.0	Africa	2022-05-15
Belize	57896		676.0		56761.0		459.0	6.0	140836.0	1644.0	549217.0	1336005.0	411089.0	North America	2022-05-15
Cabo Verde	56115	10.0	401.0		55616.0	3.0	98.0	23.0	98925.0	707.0	400982.0	706888.0	567250.0	Africa	2022-05-15
Syria	55870	1.0	3150.0		52501.0	22.0	219.0		3054.0	172.0	146269.0	7996.0	18293307.0	Asia	2022-05-15
Gabon	47608		304.0		47297.0		7.0		20488.0	131.0	1594523.0	686213.0	2323655.0	Africa	2022-05-15
Papua New Guinea	43876		651.0		43200.0		25.0	7.0	4737.0	70.0	249149.0	26897.0	9263069.0	Australia/Oceania	2022-05-15
Seychelles	43235		167.0		42553.0		515.0		434597.0	1679.0			99483.0	Africa	2022-05-15
CuraÃÂ§ao	43017		275.0		42203.0		539.0	3.0	260165.0	1663.0	496693.0	3003980.0	165345.0	North America	2022-05-15
Andorra	42156		153.0		41021.0		982.0	14.0	543976.0	1974.0	249838.0	3223883.0	77496.0	Europe	2022-05-15
Burundi	41235		38.0						3285.0	3.0	345742.0	27547.0	12550971.0	Africa	2022-05-15
Mauritius	37843		996.0		36183.0		664.0		29664.0	781.0	358675.0	281158.0	1275704.0	Africa	2022-05-15
Mayotte	37363		187.0		2964.0		34212.0		131058.0	656.0	176919.0	620577.0	285088.0	Africa	2022-05-15
Togo	37023	3.0	273.0		36727.0	3.0	23.0		4285.0	32.0	735638.0	85138.0	8640497.0	Africa	2022-05-15
Guinea	36597		442.0		36113.0		42.0	8.0	2653.0	32.0	660107.0	47845.0	13796908.0	Africa	2022-05-15
Aruba	35693		213.0		35199.0		281.0		331682.0	1979.0	177885.0	1653022.0	107612.0	North America	2022-05-15
Tanzania	35354		840.0					7.0	562.0	13.0			62906123.0	Africa	2022-05-15
Faeroe Islands	34658		28.0		7693.0		26937.0	5.0	704302.0	569.0	778000.0	15810116.0	49209.0	Europe	2022-05-15
Bahamas	33934	63.0	801.0		32495.0	7.0	638.0		84782.0	2001.0	233473.0	583315.0	400252.0	North America	2022-05-15
Lesotho	32910		697.0		24155.0		8058.0		15139.0	321.0	431221.0	198361.0	2173924.0	Africa	2022-05-15
Mali	31004	1.0	733.0		30089.0	1.0	182.0		1453.0	34.0	675632.0	31663.0	21338213.0	Africa	2022-05-15
Haiti	30713		835.0		29605.0		273.0		2634.0	72.0	132422.0	11355.0	11661781.0	North America	2022-05-15
Isle of Man	28416		105.0		26794.0		1517.0		330911.0	1223.0	150753.0	1755555.0	85872.0	Europe	2022-05-15
Benin	26952		163.0		25506.0		1283.0	5.0	2120.0	13.0	604310.0	47527.0	12715211.0	Africa	2022-05-15
Somalia	26518		1350.0		13182.0		11986.0		1586.0	81.0	400466.0	23952.0	16719860.0	Africa	2022-05-15
Saint Lucia	24267	103.0	368.0		23277.0	70.0	622.0	1.0	131037.0	1987.0	143281.0	773689.0	185192.0	North America	2022-05-15
Congo	24079		385.0		20178.0		3516.0		4172.0	67.0	347815.0	60266.0	5771321.0	Africa	2022-05-15
Cayman Islands	23578		28.0		8553.0		14997.0	1.0	351067.0	417.0	222773.0	3316999.0	67161.0	North America	2022-05-15
Timor-Leste	22889		131.0		22746.0		12.0		16765.0	96.0	264799.0	193953.0	1365272.0	Asia	2022-05-15
Burkina Faso	20853		382.0		20439.0		32.0		949.0	17.0	248995.0	11332.0	21971868.0	Africa	2022-05-15
Nicaragua	18491		225.0		4225.0		14041.0		2731.0	33.0			6771553.0	North America	2022-05-15
Solomon Islands	18174		146.0		16357.0		1671.0	2.0	25302.0	203.0	5117.0	7124.0	718290.0	Australia/Oceania	2022-05-15
Gibraltar	18129		102.0		16579.0		1448.0		538400.0	3029.0	534283.0	15867278.0	33672.0	Europe	2022-05-15
South Sudan	17525		138.0		13514.0		3873.0	1.0	1532.0	12.0	389677.0	34067.0	11438494.0	Africa	2022-05-15
Tajikistan	17388		124.0		17264.0		0.0		1750.0	12.0			9937080.0	Asia	2022-05-15
Liechtenstein	17347	14.0	84.0		17192.0	13.0	71.0	1.0	452546.0	2191.0	102174.0	2665501.0	38332.0	Europe	2022-05-15
San Marino	16852		115.0		16454.0		283.0	4.0	494716.0	3376.0	152231.0	4468970.0	34064.0	Europe	2022-05-15
Grenada	16512	168.0	221.0		14703.0	69.0	1588.0	4.0	145487.0	1947.0	158158.0	1393524.0	113495.0	North America	2022-05-15
Equatorial Guinea	15910		183.0		15701.0		26.0	5.0	10686.0	123.0	317211.0	213050.0	1488904.0	Africa	2022-05-15
Djibouti	15631		189.0		15427.0		15.0		15403.0	186.0	305941.0	301480.0	1014796.0	Africa	2022-05-15
CAR	14649		113.0		6859.0		7677.0	2.0	2938.0	23.0	81294.0	16303.0	4986366.0	Africa	2022-05-15
Bermuda	14135		135.0		13664.0		336.0		228540.0	2183.0	893980.0	14454235.0	61849.0	North America	2022-05-15
Dominica	13116	431.0	63.0		12465.0	142.0	588.0		181363.0	871.0	196777.0	2720959.0	72319.0	North America	2022-05-15
Monaco	12006	2.0	54.0		11890.0	24.0	62.0	4.0	301954.0	1358.0	54960.0	1382259.0	39761.0	Europe	2022-05-15
Gambia	11999		365.0		11591.0		43.0		4718.0	144.0	155686.0	61216.0	2543240.0	Africa	2022-05-15
Greenland	11971		21.0		2761.0		9189.0	4.0	210187.0	369.0	164926.0	2895776.0	56954.0	North America	2022-05-15
Yemen	11819		2149.0		9009.0		661.0	23.0	381.0	69.0	265253.0	8543.0	31050814.0	Asia	2022-05-15
Samoa	11671	358.0	24.0		1605.0		10042.0	4.0	58101.0	119.0	88483.0	440492.0	200873.0	Australia/Oceania	2022-05-15
Tonga	11190	141.0	11.0		10295.0	185.0	884.0		103679.0	102.0	518262.0	4801879.0	107929.0	Australia/Oceania	2022-05-15
Saint Martin	10602		63.0		1399.0		9140.0	7.0	265741.0	1579.0	112382.0	2816874.0	39896.0	North America	2022-05-15
Sint Maarten	10123		86.0		9985.0		52.0	10.0	231203.0	1964.0	62056.0	1417321.0	43784.0	North America	2022-05-15
Caribbean Netherlands	9915		35.0		9829.0		51.0		371655.0	1312.0	30126.0	1129245.0	26678.0	North America	2022-05-15
Eritrea	9745		103.0		9632.0		10.0		2679.0	28.0	23693.0	6513.0	3637963.0	Africa	2022-05-15
Niger	9013		310.0		8579.0		124.0	1.0	349.0	12.0	253043.0	9793.0	25839880.0	Africa	2022-05-15
Vanuatu	8457	75.0	14.0		7974.0		469.0		26385.0	44.0	24976.0	77922.0	320527.0	Australia/Oceania	2022-05-15
Guinea-Bissau	8222		171.0		8010.0		41.0	6.0	4002.0	83.0	136655.0	66508.0	2054726.0	Africa	2022-05-15
Comoros	8100		160.0		7933.0		7.0		8959.0	177.0			904142.0	Africa	2022-05-15
Antigua and Barbuda	7721		137.0		7511.0		73.0	1.0	77644.0	1378.0	18901.0	190073.0	99441.0	North America	2022-05-15
Sierra Leone	7682		125.0						928.0	15.0	259958.0	31398.0	8279472.0	Africa	2022-05-15
Liberia	7451		294.0		5747.0		1410.0	2.0	1411.0	56.0	139824.0	26485.0	5279325.0	Africa	2022-05-15
Chad	7414		193.0		4874.0		2347.0		428.0	11.0	191341.0	11057.0	17304553.0	Africa	2022-05-15
St. Vincent Grenadines	6801	2.0	106.0		6641.0		54.0		60942.0	950.0	99138.0	888357.0	111597.0	North America	2022-05-15
