Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Algeria	265782		6875.0		178358.0		80549.0	6.0	5867.0	152.0	230861.0	5096.0	45301688.0	Africa	2022-05-04
Nigeria	255766		3143.0		249914.0		2709.0	11.0	1187.0	15.0	5075820.0	23554.0	215497404.0	Africa	2022-05-04
Zimbabwe	247990		5470.0		241861.0		659.0	12.0	16252.0	358.0	2262474.0	148268.0	15259343.0	Africa	2022-05-04
Luxembourg	239335		1064.0		229617.0		8654.0	2.0	371272.0	1651.0	4232272.0	6565367.0	644636.0	Europe	2022-05-04
Uzbekistan	238628		1637.0		236746.0		245.0	23.0	6945.0	48.0	1377915.0	40105.0	34357931.0	Asia	2022-05-04
Montenegro	235403		2716.0		232032.0		655.0	6.0	374719.0	4323.0	2455249.0	3908313.0	628212.0	Europe	2022-05-04
Mozambique	225387		2201.0		223143.0		43.0	13.0	6859.0	67.0	1313881.0	39985.0	32859106.0	Africa	2022-05-04
China	218198	362.0	5128.0	16.0	198550.0	2092.0	14520.0	620.0	152.0	4.0	160000000.0	111163.0	1439323776.0	Asia	2022-05-04
Laos	207867		745.0		7660.0		199462.0		27831.0	100.0	1232128.0	164966.0	7468995.0	Asia	2022-05-04
Kyrgyzstan	200993		2991.0		196406.0	1.0	1596.0	131.0	29903.0	445.0	1907195.0	283750.0	6721400.0	Asia	2022-05-04
Iceland	185579		119.0		75685.0		109775.0		537441.0	345.0	1953616.0	5657719.0	345301.0	Europe	2022-05-04
Maldives	179171		298.0		163687.0		15186.0	25.0	321104.0	534.0	2213831.0	3967546.0	557985.0	Asia	2022-05-04
Afghanistan	178901		7683.0		161896.0		9322.0	1124.0	4414.0	190.0	944738.0	23307.0	40534223.0	Asia	2022-05-04
Taiwan	173942		876.0		28721.0		144345.0		7279.0	37.0	14936942.0	625087.0	23895764.0	Asia	2022-05-04
Uganda	164069		3596.0		100205.0		60268.0	2.0	3391.0	74.0	2612795.0	53999.0	48386198.0	Africa	2022-05-04
El Salvador	162089		4128.0		150662.0		7299.0	8.0	24761.0	631.0	1950448.0	297952.0	6546176.0	North America	2022-05-04
Ghana	161216		1445.0		159737.0		34.0	1.0	4997.0	45.0	2438498.0	75586.0	32261084.0	Africa	2022-05-04
Namibia	158874		4025.0		153662.0		1187.0		60519.0	1533.0	1008685.0	384231.0	2625205.0	Africa	2022-05-04
Martinique	153253		926.0		104.0		152223.0	8.0	408967.0	2471.0	828928.0	2212056.0	374732.0	North America	2022-05-04
Trinidad and Tobago	148977		3838.0		136502.0		8637.0	18.0	105823.0	2726.0	708941.0	503584.0	1407792.0	North America	2022-05-04
Brunei	141911		218.0		141022.0		671.0	1.0	318790.0	490.0	717784.0	1612436.0	445155.0	Asia	2022-05-04
Guadeloupe	140130		854.0		2250.0		137026.0	19.0	350107.0	2134.0	938039.0	2343639.0	400249.0	North America	2022-05-04
Cambodia	136258	1.0	3056.0		133156.0	12.0	46.0		7948.0	178.0	2954445.0	172342.0	17142912.0	Asia	2022-05-04
Jamaica	130388		2969.0		83763.0		43656.0		43683.0	995.0	1006348.0	337152.0	2984851.0	North America	2022-05-04
Rwanda	129815		1459.0		45522.0		82834.0		9587.0	108.0	5282265.0	390115.0	13540277.0	Africa	2022-05-04
Cameroon	119780		1927.0		117791.0		62.0	13.0	4315.0	69.0	1751774.0	63113.0	27756133.0	Africa	2022-05-04
Angola	99194		1900.0		97149.0		145.0		2855.0	55.0	1499795.0	43174.0	34738406.0	Africa	2022-05-04
Malta	92150		702.0		87724.0		3724.0	4.0	207686.0	1582.0	1887959.0	4255054.0	443698.0	Europe	2022-05-04
DRC	87023		1337.0		50930.0		34756.0		920.0	14.0	846704.0	8955.0	94547534.0	Africa	2022-05-04
Senegal	86007		1966.0		84020.0		21.0		4900.0	112.0	1070854.0	61010.0	17552042.0	Africa	2022-05-04
Malawi	85790		2634.0		82069.0		1087.0	67.0	4282.0	131.0	574956.0	28697.0	20035306.0	Africa	2022-05-04
Ivory Coast	81959		799.0		81123.0		37.0		2972.0	29.0	1502805.0	54500.0	27574656.0	Africa	2022-05-04
French Guiana	80859		395.0		11254.0		69210.0	2.0	258450.0	1263.0	627211.0	2004759.0	312861.0	South America	2022-05-04
Suriname	79393		1328.0		49402.0		28663.0		133151.0	2227.0	236066.0	395909.0	596263.0	South America	2022-05-04
Channel Islands	74642		171.0		73655.0		816.0		422186.0	967.0	1252808.0	7086058.0	176799.0	Europe	2022-05-04
French Polynesia	72746		648.0					7.0	256253.0	2283.0			283884.0	Australia/Oceania	2022-05-04
Barbados	71127		399.0		67374.0		3354.0		246952.0	1385.0	652229.0	2264527.0	288020.0	North America	2022-05-04
Eswatini	70740		1397.0		69000.0		343.0	11.0	59839.0	1182.0	1016234.0	859631.0	1182175.0	Africa	2022-05-04
Fiji	64646		862.0		62791.0		993.0		71169.0	949.0	508091.0	559357.0	908348.0	Australia/Oceania	2022-05-04
Madagascar	64181		1391.0		59370.0		3420.0	14.0	2214.0	48.0	426220.0	14700.0	28994826.0	Africa	2022-05-04
Guyana	63491		1228.0		62149.0		114.0	1.0	80013.0	1548.0	598855.0	754694.0	793507.0	South America	2022-05-04
Sudan	62117		4931.0						1359.0	108.0	562941.0	12312.0	45724527.0	Africa	2022-05-04
New Caledonia	60749		312.0		60231.0		206.0	9.0	209099.0	1074.0	98964.0	340636.0	290527.0	Australia/Oceania	2022-05-04
Bhutan	59274		21.0		58623.0		630.0	1.0	75300.0	27.0	2300918.0	2923003.0	787176.0	Asia	2022-05-04
Mauritania	58695		982.0		57696.0		17.0		12044.0	201.0	804958.0	165171.0	4873495.0	Africa	2022-05-04
Belize	57535		676.0		56640.0		219.0	6.0	140038.0	1645.0	541382.0	1317706.0	410852.0	North America	2022-05-04
Cabo Verde	56031		401.0		55562.0		68.0	23.0	98811.0	707.0	400982.0	707134.0	567052.0	Africa	2022-05-04
Syria	55829		3150.0		52223.0		456.0		3054.0	172.0	146269.0	8002.0	18279328.0	Asia	2022-05-04
Gabon	47602		304.0		47285.0		13.0		20501.0	131.0	1593622.0	686336.0	2321928.0	Africa	2022-05-04
Papua New Guinea	43821		650.0		43133.0		38.0	7.0	4734.0	70.0	249149.0	26913.0	9257503.0	Australia/Oceania	2022-05-04
Seychelles	42474		166.0		41727.0		581.0		427033.0	1669.0			99463.0	Africa	2022-05-04
Curaçao	42241		274.0		41612.0		355.0	3.0	255506.0	1657.0	496693.0	3004379.0	165323.0	North America	2022-05-04
Andorra	41349		153.0		40689.0		507.0	14.0	533591.0	1974.0	249838.0	3224049.0	77492.0	Europe	2022-05-04
Burundi	40397		38.0		773.0		39586.0		3222.0	3.0	345742.0	27573.0	12539309.0	Africa	2022-05-04
Mauritius	37691		990.0		35962.0		739.0		29547.0	776.0	358675.0	281174.0	1275635.0	Africa	2022-05-04
Mayotte	37363		187.0		2964.0		34212.0		131158.0	656.0	176919.0	621050.0	284871.0	Africa	2022-05-04
Togo	36993		273.0		36697.0		23.0		4285.0	32.0	731261.0	84694.0	8634119.0	Africa	2022-05-04
Guinea	36459		440.0		35976.0		43.0	8.0	2645.0	32.0	660107.0	47885.0	13785186.0	Africa	2022-05-04
Aruba	34846		212.0		34516.0		118.0	3.0	323857.0	1970.0	177885.0	1653252.0	107597.0	North America	2022-05-04
Faeroe Islands	34658		28.0		7693.0		26937.0	5.0	704388.0	569.0	778000.0	15812044.0	49203.0	Europe	2022-05-04
Tanzania	33872		803.0					7.0	539.0	13.0			62850116.0	Africa	2022-05-04
Bahamas	33601		798.0		32374.0		429.0		83975.0	1994.0	229817.0	574357.0	400129.0	North America	2022-05-04
Lesotho	32910		697.0		24155.0		8058.0		15142.0	321.0	431221.0	198411.0	2173368.0	Africa	2022-05-04
Mali	30860		732.0		29973.0		155.0		1448.0	34.0	667507.0	31310.0	21319011.0	Africa	2022-05-04
Haiti	30697		835.0		29522.0		340.0		2633.0	72.0	132422.0	11360.0	11657224.0	North America	2022-05-04
Isle of Man	28416		87.0		26794.0		1535.0		330965.0	1013.0	150753.0	1755841.0	85858.0	Europe	2022-05-04
Benin	26952		163.0		25506.0		1283.0	5.0	2121.0	13.0	604310.0	47566.0	12704765.0	Africa	2022-05-04
Somalia	26485		1350.0		13182.0		11953.0		1585.0	81.0	400466.0	23972.0	16705266.0	Africa	2022-05-04
Congo	24079		385.0		20178.0		3516.0		4175.0	67.0	347815.0	60313.0	5766855.0	Africa	2022-05-04
Saint Lucia	23482		368.0		22921.0		193.0		126817.0	1987.0	143281.0	773802.0	185165.0	North America	2022-05-04
Timor-Leste	22875		130.0		22730.0		15.0		16765.0	95.0	262960.0	192723.0	1364448.0	Asia	2022-05-04
Cayman Islands	22223		27.0		8553.0		13643.0	1.0	331015.0	402.0	222773.0	3318235.0	67136.0	North America	2022-05-04
Burkina Faso	20853		382.0		20439.0		32.0		950.0	17.0	248995.0	11342.0	21953005.0	Africa	2022-05-04
Nicaragua	18491		225.0		4225.0		14041.0		2732.0	33.0			6768970.0	North America	2022-05-04
Gibraltar	17837		102.0		16579.0		1156.0		529712.0	3029.0	534283.0	15866807.0	33673.0	Europe	2022-05-04
South Sudan	17487		138.0		13514.0		3835.0	1.0	1529.0	12.0	381528.0	33367.0	11434193.0	Africa	2022-05-04
Tajikistan	17388		124.0		17264.0		0.0		1751.0	12.0			9930039.0	Asia	2022-05-04
Liechtenstein	17214		84.0		17031.0		99.0	1.0	449112.0	2192.0	102174.0	2665710.0	38329.0	Europe	2022-05-04
San Marino	16524		115.0		16152.0		257.0	4.0	485115.0	3376.0	152231.0	4469233.0	34062.0	Europe	2022-05-04
Equatorial Guinea	15908		183.0		15701.0		24.0	5.0	10695.0	123.0	316462.0	212764.0	1487385.0	Africa	2022-05-04
Solomon Islands	15677		141.0		14109.0		1427.0	2.0	21842.0	196.0	5117.0	7129.0	717736.0	Australia/Oceania	2022-05-04
Djibouti	15631		189.0		15427.0		15.0		15410.0	186.0	305941.0	301621.0	1014324.0	Africa	2022-05-04
Grenada	14743		220.0		14111.0		412.0	4.0	129919.0	1939.0	150740.0	1328363.0	113478.0	North America	2022-05-04
CAR	14649		113.0		6859.0		7677.0	2.0	2939.0	23.0	81294.0	16312.0	4983609.0	Africa	2022-05-04
Bermuda	13488		131.0		12981.0		376.0		218055.0	2118.0	876273.0	14166338.0	61856.0	North America	2022-05-04
Dominica	12161		63.0		12025.0		73.0		168169.0	871.0	191084.0	2642421.0	72314.0	North America	2022-05-04
Gambia	11995		365.0		11591.0		39.0		4721.0	144.0	155686.0	61269.0	2541005.0	Africa	2022-05-04
Greenland	11971		21.0		2761.0		9189.0	4.0	210202.0	369.0	164926.0	2895979.0	56950.0	North America	2022-05-04
Monaco	11824		54.0		11653.0		117.0	4.0	297444.0	1358.0	54960.0	1382572.0	39752.0	Europe	2022-05-04
Yemen	11819		2149.0		9009.0		661.0	23.0	381.0	69.0	265253.0	8548.0	31029226.0	Asia	2022-05-04
Tonga	10494		11.0		9255.0		1228.0		97266.0	102.0	486186.0	4506312.0	107890.0	Australia/Oceania	2022-05-04
Saint Martin	10462		63.0		1399.0		9000.0	7.0	262376.0	1580.0	112382.0	2818428.0	39874.0	North America	2022-05-04
Samoa	10210		20.0		1605.0		8585.0	4.0	50839.0	100.0	73313.0	365050.0	200830.0	Australia/Oceania	2022-05-04
Sint Maarten	10065		86.0		9913.0		66.0	10.0	229963.0	1965.0	62056.0	1417840.0	43768.0	North America	2022-05-04
Caribbean Netherlands	9801		34.0		9708.0		59.0		367492.0	1275.0	30126.0	1129584.0	26670.0	North America	2022-05-04
Eritrea	9734		103.0		9631.0		0.0		2677.0	28.0	23693.0	6516.0	3636353.0	Africa	2022-05-04
Niger	8954		309.0		8531.0		114.0	1.0	347.0	12.0	250696.0	9713.0	25810976.0	Africa	2022-05-04
Guinea-Bissau	8202		171.0		7528.0		503.0	6.0	3995.0	83.0	134285.0	65403.0	2053197.0	Africa	2022-05-04
Comoros	8100		160.0		7933.0		7.0		8965.0	177.0			903533.0	Africa	2022-05-04
Sierra Leone	7681		125.0						928.0	15.0	259958.0	31418.0	8274144.0	Africa	2022-05-04
Antigua and Barbuda	7626		136.0		7443.0		47.0	1.0	76709.0	1368.0	18901.0	190122.0	99415.0	North America	2022-05-04
Vanuatu	7533		13.0		7023.0		497.0	3.0	23519.0	41.0	24976.0	77979.0	320291.0	Australia/Oceania	2022-05-04
Liberia	7434		294.0		5747.0		1393.0	2.0	1409.0	56.0	139824.0	26505.0	5275417.0	Africa	2022-05-04
Chad	7412		193.0		4874.0		2345.0		429.0	11.0	191341.0	11067.0	17289037.0	Africa	2022-05-04
St. Vincent Grenadines	6786		106.0		6641.0		39.0		60814.0	950.0	98944.0	886706.0	111586.0	North America	2022-05-04
British Virgin Islands	6355		62.0					1.0	207680.0	2026.0	103049.0	3367614.0	30600.0	North America	2022-05-04
Turks and Caicos	5995		36.0		5918.0		41.0	4.0	151095.0	907.0	497269.0	12532928.0	39677.0	North America	2022-05-04
Sao Tome and Principe	5964		73.0		5884.0		7.0		26318.0	322.0	29036.0	128129.0	226615.0	Africa	2022-05-04
Saint Kitts and Nevis	5566		43.0		5519.0		4.0		103286.0	798.0	70707.0	1312086.0	53889.0	North America	2022-05-04
Cook Islands	5200		1.0		4941.0		258.0		295572.0	57.0	16896.0	960382.0	17593.0	Australia/Oceania	2022-05-04
Palau	4690		6.0		4043.0		641.0	1.0	256958.0	329.0	46722.0	2559829.0	18252.0	Australia/Oceania	2022-05-04
St. Barth	4544		6.0						457511.0	604.0	78646.0	7918445.0	9932.0	North America	2022-05-04
Kiribati	3084		13.0		2601.0		470.0	3.0	25113.0	106.0			122807.0	Australia/Oceania	2022-05-04
Anguilla	2788		9.0		2766.0		13.0	4.0	182844.0	590.0	51382.0	3369753.0	15248.0	North America	2022-05-04
Saint Pierre Miquelon	2701		1.0		2449.0		251.0	1.0	470394.0	174.0	23446.0	4083246.0	5742.0	North America	2022-05-04
Diamond Princess	712		13.0		699.0		0.0								2022-05-04
Wallis and Futuna	454		7.0		438.0		9.0		41736.0	644.0	20508.0	1885273.0	10878.0	Australia/Oceania	2022-05-04
Montserrat	273		2.0		181.0		90.0		54622.0	400.0	10135.0	2027811.0	4998.0	North America	2022-05-04
Falkland Islands	128								34915.0		8632.0	2354610.0	3666.0	South America	2022-05-04
